date,T,Tmin,Tmax,Wind,Rh,Rh_max,Rh_min,Precipitations,Ri_PAR_f,Rg
2018-01-05,23.811803817749,19.6602172851563,30.2898578643799,0.14683398604393,0.633377990722656,0.939063262939453,0.18246175765991202,3.43367099761963,7.48604553222656,15.595928192138668
2018-01-06,23.9618034362793,20.367166519165,30.8438453674316,0.101470552384853,0.6727664947509769,0.9342217254638671,0.262319221496582,2.00451374053955,7.55453887939453,15.73862266540527
2018-01-07,24.4575786590576,20.6141128540039,32.1099014282227,0.0884510353207588,0.7813722229003911,0.9286586761474609,0.466738586425781,1.07711148262024,7.59194412231445,15.816550254821772
2018-01-08,24.7269477844238,21.2307624816895,32.944709777832,0.112246930599213,0.820027236938477,0.935672378540039,0.523722152709961,1.33224904537201,7.3246435546875,15.259674072265627
2018-01-09,25.6304206848145,21.8973178863525,33.2940177917481,0.138697415590286,0.839093780517578,0.935879669189453,0.552131080627441,0.974960207939148,6.9504377746582,14.480078697204583
2018-01-10,26.165225982666,22.424674987793,33.1896667480469,0.167348742485046,0.858904037475586,0.939450225830078,0.561063041687012,1.18143606185913,7.25498291015625,15.114547729492188
2018-01-11,26.7131175994873,22.4721794128418,33.2246704101563,0.150448381900787,0.8563806915283201,0.941962890625,0.609731788635254,1.46181666851044,7.53654144287109,15.701128005981438
2018-01-12,26.6492195129395,22.5457496643066,32.9579048156738,0.14384700357914,0.8626247406005859,0.942308654785156,0.620361022949219,1.58828973770142,7.46740127563477,15.55708599090577
2018-01-13,26.3901214599609,22.4684009552002,32.7001953125,0.131941303610802,0.864898376464844,0.943122482299805,0.623536224365234,2.11026477813721,7.36201995849609,15.337541580200188
2018-01-14,26.4279232025147,22.3032989501953,32.4152526855469,0.113023206591606,0.84244255065918,0.9398223876953119,0.620052223205567,1.8195549249649,7.3412255859375,15.294219970703125
2018-01-15,26.5158386230469,22.2327690124512,33.0979537963867,0.123815953731537,0.839218215942383,0.937390060424805,0.56644702911377,1.30905151367188,7.45171051025391,15.524396896362312
2018-01-16,26.7805194854736,21.7758636474609,33.3863792419434,0.14059878885746,0.809184494018555,0.93611457824707,0.5783004379272461,1.07947301864624,7.82551208496094,16.30315017700196
2018-01-17,26.6594219207764,22.0258731842041,33.3166046142578,0.147708922624588,0.82419189453125,0.9385012054443359,0.565629730224609,1.19123113155365,7.31288864135742,15.235184669494625
2018-01-18,26.5281200408936,22.0776329040527,33.4940147399902,0.137481793761253,0.826626739501953,0.940165481567383,0.575904006958008,1.21604740619659,7.12724166870117,14.848420143127438
2018-01-19,26.7508316040039,22.2225322723389,33.5908699035645,0.14141021668911,0.835228881835938,0.938462066650391,0.579540672302246,1.08867490291595,7.21968795776367,15.041016578674313
2018-01-20,26.8800106048584,22.3929138183594,33.4005279541016,0.156210318207741,0.8397413635253911,0.9379510498046869,0.567435150146484,0.855034410953522,7.26047424316406,15.125988006591792
2018-01-21,26.8577117919922,22.1481819152832,33.3934745788574,0.194644600152969,0.860808410644531,0.940942764282227,0.586318435668945,1.09226489067078,7.12225982666016,14.838041305542001
2018-01-22,27.1211719512939,21.6825180053711,33.2012405395508,0.208397343754768,0.862384643554688,0.9380926513671881,0.570284805297852,1.20800888538361,7.56478729248047,15.75997352600098
2018-01-23,26.029016494751,21.5385932922363,32.8162612915039,0.188213750720024,0.846553268432617,0.938437652587891,0.318142108917236,1.92885661125183,7.45106185913086,15.523045539855959
2018-01-24,25.477819442749,20.4710674285889,33.2537536621094,0.152249023318291,0.756493377685547,0.938203659057617,0.217497177124023,0.845332086086273,8.28738739013672,17.265390396118168
2018-01-25,24.8086280822754,20.3397903442383,33.8329315185547,0.119847975671291,0.707519226074219,0.931001281738281,0.247848491668701,1.38187265396118,8.30900939941406,17.310436248779293
2018-01-26,24.9295444488525,20.233642578125,33.9776878356934,0.108540140092373,0.7482180023193359,0.9312693786621089,0.32504325866699196,1.31177937984467,7.1494075012207,14.894598960876458
2018-01-27,25.0820293426514,20.725040435791,33.9951210021973,0.130870938301086,0.754508590698242,0.934069900512695,0.290999450683594,0.905935227870941,8.08415771484375,16.841995239257812
2018-01-28,25.4451770782471,21.3494892120361,34.1527252197266,0.121964544057846,0.77633056640625,0.934812622070313,0.40456584930419903,0.787875652313232,7.68103637695312,16.002159118652333
2018-01-29,26.1342430114746,21.1789321899414,34.0111312866211,0.154278755187988,0.828663177490235,0.9356797027587891,0.48311435699462896,0.718127906322479,7.85577026367188,16.366188049316417
2018-01-30,26.7100601196289,21.5550060272217,34.0537338256836,0.14021722972393,0.825665512084961,0.938123016357422,0.431153678894043,1.45399022102356,7.37640563964844,15.367511749267583
2018-01-31,26.0601806640625,21.5370044708252,33.8366546630859,0.142391681671143,0.770876312255859,0.942550582885742,0.238235778808594,0.592006623744965,7.57977035522461,15.791188240051271
2018-02-01,26.3359470367432,21.6325759887695,33.9958000183105,0.109261251986027,0.754724502563477,0.9351048278808589,0.319030990600586,0.407520979642868,8.88876708984375,18.518264770507812
2018-02-02,27.1717643737793,21.5341491699219,33.8937339782715,0.102158971130848,0.7920738220214839,0.937301406860352,0.499235420227051,0.49037030339241,7.49256317138672,15.609506607055666
