TreeId,MAP,Site,LAI_MAP,IdGenotype,Date,Cumulated_LAI
SMSE_B22_2_GE16_76_5,48,SMSE,1.9159236096,GE16,2015-01-28,4.2925695232
SMSE_B22_2_GE16_76_5,61,SMSE,2.3822497664,GE16,2016-02-02,6.6748192896
SMSE_B22_2_GE16_76_5,72,SMSE,2.72338655232,GE16,2017-01-24,9.39820584192
SMSE_B22_2_GE16_76_5,84,SMSE,3.54065768448,GE16,2018-01-17,12.938863526399999
SMSE_B22_2_GE16_76_5,96,SMSE,3.863718656,GE16,2019-01-26,16.8025821824
SMSE_B22_2_GE16_76_5,109,SMSE,4.96297310208,GE16,2020-02-08,21.765555284479998
SMSE_B22_2_GE16_76_5,120,SMSE,4.13302407168,GE16,2021-01-18,25.89857935616
SMSE_B22_2_GE16_76_5,132,SMSE,5.40477939456,GE16,2022-01-19,31.30335875072
SMSE_B22_2_GE16_76_5,145,SMSE,4.86720159744,GE16,2023-02-03,36.17056034816
SMSE_B22_2_GE16_76_5,156,SMSE,4.265995776,GE16,2024-01-08,40.43655612416
TOWE_POGP37_1_GE02_4_10,48,TOWE,1.10053418141333,GE02,2016-06-03,1.10053418141333
TOWE_POGP37_1_GE02_4_10,60,TOWE,1.29827092061333,GE02,2017-06-28,2.3988051020266603
TOWE_POGP37_1_GE02_4_10,73,TOWE,1.84846613952,GE02,2018-07-27,4.2472712415466605
TOWE_POGP37_1_GE02_4_10,86,TOWE,2.19864231253333,GE02,2019-08-06,6.44591355407999
TOWE_POGP37_1_GE02_4_10,98,TOWE,2.560253696,GE02,2020-08-05,9.00616725007999
TOWE_POGP37_1_GE02_4_10,112,TOWE,2.81266404085333,GE02,2021-10-06,11.81883129093332
TOWE_POGP37_1_GE02_4_10,123,TOWE,2.9112319236,GE02,2022-09-20,14.73006321453332
TOWE_POGP37_1_GE02_4_10,134,TOWE,2.87950756426667,GE02,2023-08-30,17.60957077879999
TOWE_POGP37_1_GE02_4_8,48,TOWE,1.12213514746667,GE02,2016-06-03,1.12213514746667
TOWE_POGP37_1_GE02_4_8,60,TOWE,1.6435443024,GE02,2017-06-28,2.76567944986667
TOWE_POGP37_1_GE02_4_8,73,TOWE,1.84804993706667,GE02,2018-07-12,4.61372938693334
TOWE_POGP37_1_GE02_4_8,86,TOWE,2.17797035456,GE02,2019-08-06,6.79169974149334
TOWE_POGP37_1_GE02_4_8,98,TOWE,2.51013610848,GE02,2020-08-05,9.30183584997334
TOWE_POGP37_1_GE02_4_8,112,TOWE,2.37728392234667,GE02,2021-10-06,11.67911977232001
TOWE_POGP37_1_GE02_4_8,123,TOWE,2.67242879904,GE02,2022-09-20,14.351548571360011
TOWE_POGP37_1_GE02_4_8,134,TOWE,2.43835415824,GE02,2023-08-30,16.789902729600012
TOWE_POGP37_1_GE02_4_9,48,TOWE,1.28475120106667,GE02,2016-06-03,1.28475120106667
TOWE_POGP37_1_GE02_4_9,60,TOWE,1.66776871594667,GE02,2017-06-28,2.95251991701334
TOWE_POGP37_1_GE02_4_9,73,TOWE,1.9410623232,GE02,2018-07-12,4.89358224021334
TOWE_POGP37_1_GE02_4_9,86,TOWE,2.53042293504,GE02,2019-08-06,7.42400517525334
TOWE_POGP37_1_GE02_4_9,98,TOWE,2.83705245824,GE02,2020-08-05,10.26105763349334
TOWE_POGP37_1_GE02_4_9,112,TOWE,2.92395345909333,GE02,2021-10-06,13.18501109258667
TOWE_POGP37_1_GE02_4_9,123,TOWE,2.73215710768,GE02,2022-09-20,15.91716820026667
TOWE_POGP37_1_GE02_4_9,134,TOWE,3.092056968,GE02,2023-08-30,19.00922516826667
TOWE_POGP37_1_GE03_4_14,48,TOWE,1.19378907648,GE03,2016-06-03,1.19378907648
TOWE_POGP37_1_GE03_4_14,60,TOWE,0.0,GE03,2017-06-28,1.19378907648
TOWE_POGP37_1_GE03_4_14,73,TOWE,2.25371877397333,GE03,2018-07-12,3.44750785045333
TOWE_POGP37_1_GE03_4_14,86,TOWE,2.91273595946667,GE03,2019-08-06,6.36024380992
TOWE_POGP37_1_GE03_4_14,98,TOWE,2.89542437184,GE03,2020-08-05,9.25566818176
TOWE_POGP37_1_GE03_4_14,112,TOWE,3.06983135125333,GE03,2021-10-06,12.325499533013332
TOWE_POGP37_1_GE03_4_14,123,TOWE,2.64512248,GE03,2022-09-20,14.970622013013331
TOWE_POGP37_1_GE03_4_14,134,TOWE,2.91834967424,GE03,2023-08-30,17.88897168725333
TOWE_POGP37_1_GE03_4_15,48,TOWE,1.19484292928,GE03,2016-06-03,1.19484292928
TOWE_POGP37_1_GE03_4_15,60,TOWE,2.00658612821333,GE03,2017-06-28,3.20142905749333
TOWE_POGP37_1_GE03_4_15,73,TOWE,2.01944569493333,GE03,2018-07-12,5.22087475242666
TOWE_POGP37_1_GE03_4_15,86,TOWE,2.84284,GE03,2019-08-06,8.063714752426659
TOWE_POGP37_1_GE03_4_15,98,TOWE,3.15866292074667,GE03,2020-08-05,11.222377673173328
TOWE_POGP37_1_GE03_4_15,112,TOWE,3.89982980053333,GE03,2021-10-06,15.12220747370666
TOWE_POGP37_1_GE03_4_15,123,TOWE,2.84019084682667,GE03,2022-09-20,17.962398320533328
TOWE_POGP37_1_GE03_4_15,134,TOWE,3.39622189573333,GE03,2023-08-30,21.358620216266658
TOWE_POGP37_1_GE03_5_15,48,TOWE,0.90699761152,GE03,2016-06-03,0.90699761152
TOWE_POGP37_1_GE03_5_15,60,TOWE,2.15678716586667,GE03,2017-06-28,3.06378477738667
TOWE_POGP37_1_GE03_5_15,73,TOWE,1.97921825434667,GE03,2018-07-12,5.04300303173334
TOWE_POGP37_1_GE03_5_15,86,TOWE,2.18240796106667,GE03,2019-08-06,7.225410992800009
TOWE_POGP37_1_GE03_5_15,98,TOWE,2.5085668608,GE03,2020-08-05,9.73397785360001
TOWE_POGP37_1_GE03_5_15,112,TOWE,2.75304458762667,GE03,2021-10-06,12.48702244122668
TOWE_POGP37_1_GE03_5_15,123,TOWE,2.94972950272,GE03,2022-09-20,15.43675194394668
TOWE_POGP37_1_GE03_5_15,134,TOWE,3.09587326048,GE03,2023-08-30,18.53262520442668
TOWE_POGP37_1_GE06_14_13,48,TOWE,1.33467638304,GE06,2016-06-08,1.33467638304
TOWE_POGP37_1_GE06_14_13,61,TOWE,1.88486474176,GE06,2017-07-04,3.2195411248
TOWE_POGP37_1_GE06_14_13,73,TOWE,2.30212638656,GE06,2018-07-19,5.5216675113600004
TOWE_POGP37_1_GE06_14_13,86,TOWE,0.0,GE06,2019-08-09,5.5216675113600004
TOWE_POGP37_1_GE06_14_13,98,TOWE,3.04418290176,GE06,2020-08-11,8.56585041312
TOWE_POGP37_1_GE06_14_13,112,TOWE,3.00247723776,GE06,2021-10-13,11.56832765088
TOWE_POGP37_1_GE06_14_13,123,TOWE,2.86696124381333,GE06,2022-09-23,14.43528889469333
TOWE_POGP37_1_GE06_14_13,135,TOWE,3.8453378964,GE06,2023-09-05,18.28062679109333
TOWE_POGP37_1_GE06_14_14,48,TOWE,1.106717612,GE06,2016-06-08,1.106717612
TOWE_POGP37_1_GE06_14_14,73,TOWE,2.03660673216,GE06,2018-07-19,3.14332434416
TOWE_POGP37_1_GE06_14_14,86,TOWE,0.0,GE06,2019-08-09,3.14332434416
TOWE_POGP37_1_GE06_14_14,98,TOWE,2.36821096512,GE06,2020-08-11,5.511535309279999
TOWE_POGP37_1_GE06_14_14,112,TOWE,2.58781915392,GE06,2021-10-13,8.0993544632
TOWE_POGP37_1_GE06_14_14,123,TOWE,2.67549282,GE06,2022-09-23,10.7748472832
TOWE_POGP37_1_GE06_14_14,135,TOWE,2.95891820224,GE06,2023-09-05,13.73376548544
TOWE_POGP37_1_GE06_14_15,48,TOWE,1.15710608346667,GE06,2016-06-08,1.15710608346667
TOWE_POGP37_1_GE06_14_15,61,TOWE,1.42332408885333,GE06,2017-07-04,2.58043017232
TOWE_POGP37_1_GE06_14_15,73,TOWE,1.89277984896,GE06,2018-07-19,4.47321002128
TOWE_POGP37_1_GE06_14_15,86,TOWE,2.18595219509333,GE06,2019-08-09,6.65916221637333
TOWE_POGP37_1_GE06_14_15,98,TOWE,2.59951894869333,GE06,2020-08-11,9.25868116506666
TOWE_POGP37_1_GE06_14_15,112,TOWE,2.85267937621333,GE06,2021-10-13,12.11136054127999
TOWE_POGP37_1_GE06_14_15,123,TOWE,3.26612117832,GE06,2022-09-23,15.37748171959999
TOWE_POGP37_1_GE06_14_15,135,TOWE,3.20359618245333,GE06,2023-09-05,18.58107790205332
TOWE_POGP37_1_GE09_19_3,48,TOWE,1.36760274317333,GE09,2016-06-14,1.36760274317333
TOWE_POGP37_1_GE09_19_3,61,TOWE,1.60639591112,GE09,2017-07-05,2.9739986542933297
TOWE_POGP37_1_GE09_19_3,73,TOWE,2.84335422037333,GE09,2018-07-20,5.81735287466666
TOWE_POGP37_1_GE09_19_3,86,TOWE,0.0,GE09,2019-08-13,5.81735287466666
TOWE_POGP37_1_GE09_19_3,98,TOWE,3.16922718112,GE09,2020-08-13,8.98658005578666
TOWE_POGP37_1_GE09_19_3,112,TOWE,2.55748004512,GE09,2021-10-14,11.54406010090666
TOWE_POGP37_1_GE09_19_3,123,TOWE,4.01327475882667,GE09,2022-09-30,15.55733485973333
TOWE_POGP37_1_GE09_19_3,135,TOWE,2.94450852696,GE09,2023-09-06,18.50184338669333
TOWE_POGP37_1_GE09_19_4,48,TOWE,1.22279084928,GE09,2016-06-14,1.22279084928
TOWE_POGP37_1_GE09_19_4,61,TOWE,2.10519557248,GE09,2017-07-05,3.32798642176
TOWE_POGP37_1_GE09_19_4,73,TOWE,2.641510872,GE09,2018-07-20,5.96949729376
TOWE_POGP37_1_GE09_19_4,86,TOWE,0.0,GE09,2019-08-08,5.96949729376
TOWE_POGP37_1_GE09_19_4,98,TOWE,3.46720646272,GE09,2020-08-13,9.43670375648
TOWE_POGP37_1_GE09_19_4,112,TOWE,3.6056228208,GE09,2021-10-14,13.04232657728
TOWE_POGP37_1_GE09_19_4,123,TOWE,4.46280501333333,GE09,2022-09-30,17.50513159061333
TOWE_POGP37_1_GE09_19_4,135,TOWE,3.45557254709333,GE09,2023-09-06,20.96070413770666
TOWE_POGP37_1_GE09_19_5,48,TOWE,1.45408719456,GE09,2016-06-14,1.45408719456
TOWE_POGP37_1_GE09_19_5,61,TOWE,2.13502841552,GE09,2017-07-05,3.58911561008
TOWE_POGP37_1_GE09_19_5,73,TOWE,2.93423178048,GE09,2018-07-20,6.52334739056
TOWE_POGP37_1_GE09_19_5,86,TOWE,3.34510837994667,GE09,2019-08-08,9.868455770506669
TOWE_POGP37_1_GE09_19_5,98,TOWE,3.5782402656,GE09,2020-08-13,13.446696036106669
TOWE_POGP37_1_GE09_19_5,112,TOWE,3.4772561824,GE09,2021-10-14,16.92395221850667
TOWE_POGP37_1_GE09_19_5,123,TOWE,3.577942368,GE09,2022-09-30,20.50189458650667
TOWE_POGP37_1_GE09_19_5,135,TOWE,3.53144808016,GE09,2023-09-06,24.03334266666667
TOWE_POGP37_1_GE12_14_3,48,TOWE,1.14800947594667,GE12,2016-06-08,1.14800947594667
TOWE_POGP37_1_GE12_14_3,61,TOWE,1.5835747928,GE12,2017-07-03,2.73158426874667
TOWE_POGP37_1_GE12_14_3,73,TOWE,2.19022804,GE12,2018-07-19,4.92181230874667
TOWE_POGP37_1_GE12_14_3,86,TOWE,2.56168296384,GE12,2019-08-08,7.48349527258667
TOWE_POGP37_1_GE12_14_3,98,TOWE,3.09163638784,GE12,2020-08-11,10.57513166042667
TOWE_POGP37_1_GE12_14_3,112,TOWE,3.21423950848,GE12,2021-10-12,13.789371168906671
TOWE_POGP37_1_GE12_14_3,123,TOWE,3.09395107354667,GE12,2022-09-23,16.883322242453342
TOWE_POGP37_1_GE12_14_3,135,TOWE,3.83512265136,GE12,2023-09-05,20.71844489381334
TOWE_POGP37_1_GE12_14_4,48,TOWE,1.24820023328,GE12,2016-06-08,1.24820023328
TOWE_POGP37_1_GE12_14_4,61,TOWE,1.59757856925333,GE12,2017-07-03,2.8457788025333297
TOWE_POGP37_1_GE12_14_4,73,TOWE,2.658784128,GE12,2018-07-19,5.50456293053333
TOWE_POGP37_1_GE12_14_4,86,TOWE,0.0,GE12,2019-08-05,5.50456293053333
TOWE_POGP37_1_GE12_14_4,98,TOWE,3.56509177024,GE12,2020-08-11,9.06965470077333
TOWE_POGP37_1_GE12_14_4,112,TOWE,3.55279383125333,GE12,2021-10-12,12.622448532026661
TOWE_POGP37_1_GE12_14_4,123,TOWE,3.77695782464,GE12,2022-09-23,16.39940635666666
TOWE_POGP37_1_GE12_14_4,135,TOWE,4.56765010034667,GE12,2023-09-05,20.967056457013328
TOWE_POGP37_1_GE12_14_5,48,TOWE,1.28705200624,GE12,2016-06-08,1.28705200624
TOWE_POGP37_1_GE12_14_5,61,TOWE,1.43526916866667,GE12,2017-07-03,2.72232117490667
TOWE_POGP37_1_GE12_14_5,73,TOWE,2.56042730944,GE12,2018-07-19,5.28274848434667
TOWE_POGP37_1_GE12_14_5,86,TOWE,0.0,GE12,2019-08-08,5.28274848434667
TOWE_POGP37_1_GE12_14_5,98,TOWE,3.48429489408,GE12,2020-08-11,8.76704337842667
TOWE_POGP37_1_GE12_14_5,112,TOWE,3.4943965056,GE12,2021-10-12,12.261439884026672
TOWE_POGP37_1_GE12_14_5,123,TOWE,3.25755734304,GE12,2022-09-23,15.518997227066672
TOWE_POGP37_1_GE12_14_5,135,TOWE,4.24902905093333,GE12,2023-09-05,19.768026278
TOWE_POGP37_1_GE16_19_10,48,TOWE,1.08476581546667,GE16,2016-06-14,1.08476581546667
TOWE_POGP37_1_GE16_19_10,61,TOWE,1.58276320869333,GE16,2017-07-05,2.6675290241600003
TOWE_POGP37_1_GE16_19_10,73,TOWE,2.36053481664,GE16,2018-07-23,5.0280638408
TOWE_POGP37_1_GE16_19_10,86,TOWE,0.0,GE16,2019-08-08,5.0280638408
TOWE_POGP37_1_GE16_19_10,98,TOWE,2.757819064,GE16,2020-08-13,7.785882904799999
TOWE_POGP37_1_GE16_19_10,112,TOWE,3.45513168,GE16,2021-10-14,11.241014584799998
TOWE_POGP37_1_GE16_19_10,123,TOWE,3.50431169088,GE16,2022-09-30,14.745326275679998
TOWE_POGP37_1_GE16_19_10,135,TOWE,3.79086691984,GE16,2023-09-11,18.53619319552
TOWE_POGP37_1_GE16_19_8,48,TOWE,1.64355439248,GE16,2016-06-14,1.64355439248
TOWE_POGP37_1_GE16_19_8,61,TOWE,1.892358468,GE16,2017-07-05,3.53591286048
TOWE_POGP37_1_GE16_19_8,73,TOWE,2.89678306250667,GE16,2018-07-23,6.43269592298667
TOWE_POGP37_1_GE16_19_8,86,TOWE,0.0,GE16,2019-08-08,6.43269592298667
TOWE_POGP37_1_GE16_19_8,98,TOWE,2.53223637333333,GE16,2020-08-13,8.96493229632
TOWE_POGP37_1_GE16_19_8,112,TOWE,3.12359951904,GE16,2021-10-14,12.08853181536
TOWE_POGP37_1_GE16_19_8,123,TOWE,3.7708478808,GE16,2022-09-30,15.85937969616
TOWE_POGP37_1_GE16_19_8,135,TOWE,4.20709441152,GE16,2023-09-11,20.06647410768
TOWE_POGP37_1_GE16_19_9,48,TOWE,1.01986732848,GE16,2016-06-14,1.01986732848
TOWE_POGP37_1_GE16_19_9,61,TOWE,1.48056909,GE16,2017-07-05,2.5004364184799996
TOWE_POGP37_1_GE16_19_9,73,TOWE,1.88318477013333,GE16,2018-07-23,4.383621188613329
TOWE_POGP37_1_GE16_19_9,86,TOWE,0.0,GE16,2019-08-08,4.383621188613329
TOWE_POGP37_1_GE16_19_9,98,TOWE,2.70461679488,GE16,2020-08-13,7.088237983493329
TOWE_POGP37_1_GE16_19_9,112,TOWE,2.56375255136,GE16,2021-10-14,9.65199053485333
TOWE_POGP37_1_GE16_19_9,123,TOWE,2.75667461402667,GE16,2022-09-30,12.408665148879999
TOWE_POGP37_1_GE16_19_9,135,TOWE,2.68523180258667,GE16,2023-09-11,15.093896951466668
TOWE_POGP37_2_GE02_14_18,48,TOWE,0.941945270933333,GE02,2016-06-09,0.941945270933333
TOWE_POGP37_2_GE02_14_18,61,TOWE,1.44702010786667,GE02,2017-07-04,2.388965378800003
TOWE_POGP37_2_GE02_14_18,73,TOWE,1.81583471402667,GE02,2018-07-19,4.204800092826673
TOWE_POGP37_2_GE02_14_18,86,TOWE,0.0,GE02,2019-08-09,4.204800092826673
TOWE_POGP37_2_GE02_14_18,98,TOWE,2.49576858197333,GE02,2020-08-12,6.700568674800003
TOWE_POGP37_2_GE02_14_18,112,TOWE,2.72301213184,GE02,2021-10-13,9.423580806640004
TOWE_POGP37_2_GE02_14_18,123,TOWE,2.8560604072,GE02,2022-09-26,12.279641213840005
TOWE_POGP37_2_GE02_14_18,135,TOWE,3.18488458288,GE02,2023-09-06,15.464525796720006
TOWE_POGP37_2_GE02_14_19,48,TOWE,0.892925847146667,GE02,2016-06-09,0.892925847146667
TOWE_POGP37_2_GE02_14_19,61,TOWE,1.14810696,GE02,2017-07-04,2.0410328071466672
TOWE_POGP37_2_GE02_14_19,73,TOWE,1.32580960512,GE02,2018-07-20,3.366842412266667
TOWE_POGP37_2_GE02_14_19,86,TOWE,0.0,GE02,2019-08-09,3.366842412266667
TOWE_POGP37_2_GE02_14_19,86,TOWE,0.0,GE02,2019-08-12,3.366842412266667
TOWE_POGP37_2_GE02_14_19,98,TOWE,2.16295781034667,GE02,2020-08-12,5.529800222613337
TOWE_POGP37_2_GE02_14_19,112,TOWE,2.44851262656,GE02,2021-10-13,7.978312849173337
TOWE_POGP37_2_GE02_14_19,123,TOWE,2.68995574848,GE02,2022-09-26,10.668268597653338
TOWE_POGP37_2_GE02_14_19,135,TOWE,2.69592982325333,GE02,2023-09-06,13.364198420906668
TOWE_POGP37_2_GE02_15_20,48,TOWE,1.15267819333333,GE02,2016-06-09,1.15267819333333
TOWE_POGP37_2_GE02_15_20,61,TOWE,1.41668951424,GE02,2017-07-04,2.5693677075733303
TOWE_POGP37_2_GE02_15_20,73,TOWE,1.73444684746667,GE02,2018-07-20,4.303814555040001
TOWE_POGP37_2_GE02_15_20,86,TOWE,0.0,GE02,2019-08-09,4.303814555040001
TOWE_POGP37_2_GE02_15_20,98,TOWE,2.4718790096,GE02,2020-08-12,6.775693564640001
TOWE_POGP37_2_GE02_15_20,112,TOWE,2.49735865045333,GE02,2021-10-13,9.273052215093331
TOWE_POGP37_2_GE02_15_20,123,TOWE,2.51801501952,GE02,2022-09-26,11.791067234613331
TOWE_POGP37_2_GE02_15_20,135,TOWE,3.12639895568,GE02,2023-09-06,14.917466190293332
TOWE_POGP37_2_GE03_23_30,48,TOWE,1.24398727786667,GE03,2016-06-13,1.24398727786667
TOWE_POGP37_2_GE03_23_30,61,TOWE,1.53462567925333,GE03,2017-07-10,2.77861295712
TOWE_POGP37_2_GE03_23_30,73,TOWE,2.06441307072,GE03,2018-07-26,4.843026027840001
TOWE_POGP37_2_GE03_23_30,86,TOWE,2.561334776,GE03,2019-08-15,7.40436080384
TOWE_POGP37_2_GE03_23_30,98,TOWE,2.377591216,GE03,2020-08-18,9.78195201984
TOWE_POGP37_2_GE03_23_30,112,TOWE,2.78171568341333,GE03,2021-10-19,12.56366770325333
TOWE_POGP37_2_GE03_23_30,124,TOWE,3.39118363584,GE03,2022-10-05,15.95485133909333
TOWE_POGP37_2_GE03_23_30,135,TOWE,2.68119977458667,GE03,2023-09-19,18.63605111368
TOWE_POGP37_2_GE03_24_28,48,TOWE,1.66476902592,GE03,2016-06-13,1.66476902592
TOWE_POGP37_2_GE03_24_28,61,TOWE,1.7191718544,GE03,2017-07-10,3.38394088032
TOWE_POGP37_2_GE03_24_28,73,TOWE,2.7347864544,GE03,2018-07-26,6.11872733472
TOWE_POGP37_2_GE03_24_28,86,TOWE,3.00473058218667,GE03,2019-08-15,9.12345791690667
TOWE_POGP37_2_GE03_24_28,98,TOWE,3.14227865952,GE03,2020-08-18,12.26573657642667
TOWE_POGP37_2_GE03_24_28,112,TOWE,3.73106771370667,GE03,2021-10-19,15.99680429013334
TOWE_POGP37_2_GE03_24_28,124,TOWE,3.9770002272,GE03,2022-10-05,19.973804517333342
TOWE_POGP37_2_GE03_24_28,135,TOWE,3.77055751072,GE03,2023-09-19,23.74436202805334
TOWE_POGP37_2_GE03_24_29,48,TOWE,1.65004909402667,GE03,2016-06-13,1.65004909402667
TOWE_POGP37_2_GE03_24_29,61,TOWE,1.79031663477333,GE03,2017-07-10,3.4403657288
TOWE_POGP37_2_GE03_24_29,73,TOWE,2.78977632266667,GE03,2018-07-26,6.23014205146667
TOWE_POGP37_2_GE03_24_29,86,TOWE,3.08434142016,GE03,2019-08-15,9.31448347162667
TOWE_POGP37_2_GE03_24_29,98,TOWE,3.2834369568,GE03,2020-08-18,12.597920428426669
TOWE_POGP37_2_GE03_24_29,112,TOWE,3.44728384,GE03,2021-10-19,16.04520426842667
TOWE_POGP37_2_GE03_24_29,124,TOWE,3.93915794272,GE03,2022-10-05,19.98436221114667
TOWE_POGP37_2_GE03_24_29,135,TOWE,3.81709199872,GE03,2023-09-19,23.80145420986667
TOWE_POGP37_2_GE06_24_18,48,TOWE,1.33617847029333,GE06,2016-06-13,1.33617847029333
TOWE_POGP37_2_GE06_24_18,61,TOWE,1.56492880544,GE06,2017-07-10,2.90110727573333
TOWE_POGP37_2_GE06_24_18,73,TOWE,2.1933912,GE06,2018-07-25,5.09449847573333
TOWE_POGP37_2_GE06_24_18,86,TOWE,2.60954517824,GE06,2019-08-15,7.704043653973329
TOWE_POGP37_2_GE06_24_18,98,TOWE,2.52685029930667,GE06,2020-08-18,10.230893953279999
TOWE_POGP37_2_GE06_24_18,112,TOWE,2.55360812373333,GE06,2021-10-19,12.784502077013329
TOWE_POGP37_2_GE06_24_18,124,TOWE,3.94143253504,GE06,2022-10-04,16.72593461205333
TOWE_POGP37_2_GE06_24_18,135,TOWE,3.23468782970667,GE06,2023-09-18,19.96062244176
TOWE_POGP37_2_GE06_24_19,48,TOWE,1.27310340490667,GE06,2016-06-13,1.27310340490667
TOWE_POGP37_2_GE06_24_19,61,TOWE,1.53846722362667,GE06,2017-07-10,2.81157062853334
TOWE_POGP37_2_GE06_24_19,73,TOWE,2.17179266304,GE06,2018-07-25,4.98336329157334
TOWE_POGP37_2_GE06_24_19,86,TOWE,2.82756457984,GE06,2019-08-15,7.810927871413341
TOWE_POGP37_2_GE06_24_19,98,TOWE,2.69120083232,GE06,2020-08-18,10.50212870373334
TOWE_POGP37_2_GE06_24_19,112,TOWE,2.75763829674667,GE06,2021-10-19,13.25976700048001
TOWE_POGP37_2_GE06_24_19,124,TOWE,3.54205499648,GE06,2022-10-04,16.80182199696001
TOWE_POGP37_2_GE06_24_19,135,TOWE,3.16575384458667,GE06,2023-09-19,19.967575841546683
TOWE_POGP37_2_GE06_24_20,48,TOWE,1.34376994752,GE06,2016-06-13,1.34376994752
TOWE_POGP37_2_GE06_24_20,61,TOWE,1.6575262704,GE06,2017-07-10,3.0012962179200002
TOWE_POGP37_2_GE06_24_20,73,TOWE,2.48637936213333,GE06,2018-07-25,5.48767558005333
TOWE_POGP37_2_GE06_24_20,86,TOWE,2.6685026368,GE06,2019-08-15,8.15617821685333
TOWE_POGP37_2_GE06_24_20,98,TOWE,2.7087764704,GE06,2020-08-18,10.86495468725333
TOWE_POGP37_2_GE06_24_20,112,TOWE,2.54237984,GE06,2021-10-19,13.407334527253331
TOWE_POGP37_2_GE06_24_20,124,TOWE,4.09865637514667,GE06,2022-10-04,17.5059909024
TOWE_POGP37_2_GE06_24_20,135,TOWE,3.04201585688,GE06,2023-09-19,20.54800675928
TOWE_POGP37_2_GE09_24_23,48,TOWE,1.31560535773333,GE09,2016-06-13,1.31560535773333
TOWE_POGP37_2_GE09_24_23,61,TOWE,2.07564904213333,GE09,2017-07-10,3.3912543998666598
TOWE_POGP37_2_GE09_24_23,73,TOWE,2.47258766421333,GE09,2018-07-26,5.863842064079989
TOWE_POGP37_2_GE09_24_23,86,TOWE,3.27540802922667,GE09,2019-08-15,9.139250093306659
TOWE_POGP37_2_GE09_24_23,98,TOWE,2.67299726026667,GE09,2020-08-18,11.81224735357333
TOWE_POGP37_2_GE09_24_23,112,TOWE,3.08248890282667,GE09,2021-10-19,14.8947362564
TOWE_POGP37_2_GE09_24_23,124,TOWE,4.48228132352,GE09,2022-10-05,19.37701757992
TOWE_POGP37_2_GE09_24_23,135,TOWE,3.50618881946667,GE09,2023-09-19,22.88320639938667
TOWE_POGP37_2_GE09_24_25,48,TOWE,1.43889217472,GE09,2016-06-13,1.43889217472
TOWE_POGP37_2_GE09_24_25,61,TOWE,1.61074131885333,GE09,2017-07-10,3.04963349357333
TOWE_POGP37_2_GE09_24_25,73,TOWE,2.45287816106667,GE09,2018-07-26,5.502511654639999
TOWE_POGP37_2_GE09_24_25,86,TOWE,3.35315588608,GE09,2019-08-15,8.855667540719999
TOWE_POGP37_2_GE09_24_25,98,TOWE,3.70216022176,GE09,2020-08-18,12.557827762479999
TOWE_POGP37_2_GE09_24_25,112,TOWE,3.9646182576,GE09,2021-10-19,16.52244602008
TOWE_POGP37_2_GE09_24_25,124,TOWE,4.1211362192,GE09,2022-10-05,20.64358223928
TOWE_POGP37_2_GE09_24_25,135,TOWE,4.11671612352,GE09,2023-09-19,24.7602983628
TOWE_POGP37_2_GE12_3_29,48,TOWE,1.389195808,GE12,2016-06-02,1.389195808
TOWE_POGP37_2_GE12_3_29,60,TOWE,1.91979462341333,GE12,2017-06-29,3.30899043141333
TOWE_POGP37_2_GE12_3_29,73,TOWE,2.0538790272,GE12,2018-07-11,5.36286945861333
TOWE_POGP37_2_GE12_3_29,86,TOWE,2.97412934485333,GE12,2019-08-05,8.33699880346666
TOWE_POGP37_2_GE12_3_29,98,TOWE,3.32543667456,GE12,2020-08-06,11.66243547802666
TOWE_POGP37_2_GE12_3_29,112,TOWE,3.29150955466667,GE12,2021-10-07,14.95394503269333
TOWE_POGP37_2_GE12_3_29,123,TOWE,2.57946131109333,GE12,2022-09-21,17.53340634378666
TOWE_POGP37_2_GE12_3_29,134,TOWE,3.3668066432,GE12,2023-08-31,20.90021298698666
TOWE_POGP37_2_GE12_4_28,48,TOWE,1.34874772032,GE12,2016-06-02,1.34874772032
TOWE_POGP37_2_GE12_4_28,60,TOWE,1.79509346016,GE12,2017-06-29,3.14384118048
TOWE_POGP37_2_GE12_4_28,73,TOWE,2.50789760554667,GE12,2018-07-11,5.6517387860266695
TOWE_POGP37_2_GE12_4_28,86,TOWE,2.8820487696,GE12,2019-08-05,8.53378755562667
TOWE_POGP37_2_GE12_4_28,98,TOWE,3.3043714704,GE12,2020-08-06,11.83815902602667
TOWE_POGP37_2_GE12_4_28,112,TOWE,3.05208391488,GE12,2021-10-07,14.89024294090667
TOWE_POGP37_2_GE12_4_28,123,TOWE,2.62203616341333,GE12,2022-09-21,17.51227910432
TOWE_POGP37_2_GE12_4_28,134,TOWE,3.78319549608,GE12,2023-08-31,21.295474600400002
TOWE_POGP37_2_GE12_4_29,48,TOWE,1.47152957952,GE12,2016-06-02,1.47152957952
TOWE_POGP37_2_GE12_4_29,60,TOWE,1.70205758389333,GE12,2017-06-29,3.1735871634133304
TOWE_POGP37_2_GE12_4_29,73,TOWE,2.60431819648,GE12,2018-07-11,5.77790535989333
TOWE_POGP37_2_GE12_4_29,86,TOWE,3.15842951424,GE12,2019-08-05,8.93633487413333
TOWE_POGP37_2_GE12_4_29,98,TOWE,3.34594526933333,GE12,2020-08-06,12.282280143466659
TOWE_POGP37_2_GE12_4_29,112,TOWE,3.42670712384,GE12,2021-10-07,15.708987267306659
