TreeId,MAP,Site,IdGenotype,sum_n_bunch_mes,cum_n_bunch_mes,Date
PR_G5-1_3_GE02_49_5,46,PR,GE02,2,7,2014-03-07
PR_G5-1_3_GE02_49_5,47,PR,GE02,2,9,2014-04-23
PR_G5-1_3_GE02_49_5,48,PR,GE02,2,11,2014-05-12
PR_G5-1_3_GE02_49_5,49,PR,GE02,2,13,2014-06-09
PR_G5-1_3_GE02_49_5,50,PR,GE02,2,15,2014-07-07
PR_G5-1_3_GE02_49_5,51,PR,GE02,4,19,2014-08-13
PR_G5-1_3_GE02_49_5,52,PR,GE02,2,21,2014-09-19
PR_G5-1_3_GE02_49_5,57,PR,GE02,2,23,2015-02-25
PR_G5-1_3_GE02_49_5,58,PR,GE02,3,26,2015-03-16
PR_G5-1_3_GE02_49_5,59,PR,GE02,5,32,2015-04-01
PR_G5-1_3_GE02_49_5,60,PR,GE02,3,34,2015-05-20
PR_G5-1_3_GE02_49_5,61,PR,GE02,2,36,2015-06-26
PR_G5-1_3_GE02_49_5,62,PR,GE02,3,39,2015-07-24
PR_G5-1_3_GE02_49_5,63,PR,GE02,2,41,2015-08-21
PR_G5-1_3_GE02_49_5,64,PR,GE02,1,42,2015-09-09
PR_G5-1_3_GE02_49_5,71,PR,GE02,5,47,2016-04-20
PR_G5-1_3_GE02_49_5,72,PR,GE02,4,51,2016-05-27
PR_G5-1_3_GE02_49_5,73,PR,GE02,3,54,2016-06-24
PR_G5-1_3_GE02_49_5,74,PR,GE02,2,56,2016-07-22
PR_G5-1_3_GE02_49_5,75,PR,GE02,3,59,2016-08-29
PR_G5-1_3_GE02_49_5,76,PR,GE02,2,61,2016-09-26
PR_G5-1_3_GE02_49_5,77,PR,GE02,1,62,2016-10-24
PR_G5-1_3_GE02_49_5,86,PR,GE02,3,65,2017-07-31
PR_G5-1_3_GE02_49_5,87,PR,GE02,2,67,2017-08-28
PR_G5-1_3_GE02_49_5,88,PR,GE02,2,69,2017-09-25
PR_G5-1_3_GE02_49_5,89,PR,GE02,2,71,2017-10-13
PR_G5-1_3_GE02_49_5,90,PR,GE02,3,74,2017-11-20
PR_G5-1_3_GE02_49_5,91,PR,GE02,2,76,2017-12-18
PR_G5-1_3_GE02_49_5,100,PR,GE02,8,84,2018-09-24
PR_G5-1_3_GE02_49_5,101,PR,GE02,2,86,2018-10-12
PR_G5-1_3_GE02_49_5,102,PR,GE02,2,88,2018-11-19
PR_G5-1_3_GE02_49_5,103,PR,GE02,2,90,2018-12-26
PR_G5-1_3_GE02_49_5,104,PR,GE02,2,92,2019-01-14
PR_G5-1_3_GE02_49_5,113,PR,GE02,2,94,2019-10-11
PR_G5-1_3_GE02_49_5,114,PR,GE02,1,95,2019-11-27
PR_G5-1_3_GE02_49_5,115,PR,GE02,1,96,2019-12-16
PR_G5-1_3_GE02_49_5,116,PR,GE02,2,98,2020-01-22
PR_G5-1_3_GE02_49_5,118,PR,GE02,1,99,2020-03-18
PR_G5-1_3_GE02_49_5,119,PR,GE02,1,100,2020-04-06
PR_G5-1_3_GE02_49_5,120,PR,GE02,1,101,2020-05-22
PR_G5-1_3_GE02_49_5,121,PR,GE02,3,104,2020-06-26
PR_G5-1_3_GE02_49_5,129,PR,GE02,1,105,2021-02-24
PR_G5-1_3_GE02_49_5,130,PR,GE02,1,106,2021-03-08
PR_G5-1_3_GE02_49_5,131,PR,GE02,1,107,2021-04-23
PR_G5-1_3_GE02_49_5,132,PR,GE02,3,110,2021-05-28
PR_G5-1_3_GE02_49_5,133,PR,GE02,1,111,2021-06-21
PR_G5-1_3_GE02_49_5,134,PR,GE02,1,112,2021-07-03
PR_G5-1_3_GE02_49_5,135,PR,GE02,1,113,2021-08-20
PR_G5-1_3_GE02_49_5,138,PR,GE02,2,115,2021-11-10
PR_G5-1_3_GE02_49_5,139,PR,GE02,2,117,2021-12-15
PR_G5-1_3_GE02_49_5,144,PR,GE02,1,118,2022-05-06
PR_G5-1_3_GE02_49_5,146,PR,GE02,1,119,2022-07-15
PR_G5-1_3_GE02_49_5,149,PR,GE02,2,122,2022-10-28
PR_G5-1_3_GE02_49_5,150,PR,GE02,2,123,2022-11-21
PR_G5-1_3_GE02_49_5,152,PR,GE02,1,124,2023-01-20
PR_G5-1_3_GE02_49_5,153,PR,GE02,1,125,2023-02-13
PR_G5-1_3_GE02_49_5,157,PR,GE02,2,133,2023-06-12
PR_G5-1_3_GE02_49_5,155,PR,GE02,3,130,2023-04-26
PR_G5-1_3_GE02_49_5,154,PR,GE02,1,128,2023-03-22
PR_G5-1_3_GE02_49_5,156,PR,GE02,2,132,2023-05-31
PR_G5-1_3_GE02_49_5,166,PR,GE02,1,134,2024-03-07
PR_G5-1_3_GE02_49_5,167,PR,GE02,0,134,2024-04-05
PR_G5-1_4_GE02_49_8,41,PR,GE02,0,0,2013-10-29
PR_G5-1_4_GE02_49_8,42,PR,GE02,0,0,2013-11-26
PR_G5-1_4_GE02_49_8,43,PR,GE02,0,0,2013-12-17
PR_G5-1_4_GE02_49_8,44,PR,GE02,0,0,2014-01-14
PR_G5-1_4_GE02_49_8,45,PR,GE02,1,1,2014-02-25
PR_G5-1_4_GE02_49_8,46,PR,GE02,6,7,2014-03-26
PR_G5-1_4_GE02_49_8,47,PR,GE02,2,9,2014-04-04
PR_G5-1_4_GE02_49_8,48,PR,GE02,3,12,2014-05-21
PR_G5-1_4_GE02_49_8,49,PR,GE02,4,16,2014-06-27
PR_G5-1_4_GE02_49_8,50,PR,GE02,2,18,2014-07-25
PR_G5-1_4_GE02_49_8,51,PR,GE02,3,21,2014-08-22
PR_G5-1_4_GE02_49_8,52,PR,GE02,2,23,2014-09-19
PR_G5-1_4_GE02_49_8,53,PR,GE02,1,24,2014-10-17
PR_G5-1_4_GE02_49_8,54,PR,GE02,5,29,2014-11-24
PR_G5-1_4_GE02_49_8,55,PR,GE02,1,30,2014-12-12
PR_G5-1_4_GE02_49_8,56,PR,GE02,4,34,2015-01-19
PR_G5-1_4_GE02_49_8,57,PR,GE02,3,37,2015-02-16
PR_G5-1_4_GE02_49_8,58,PR,GE02,4,41,2015-03-25
PR_G5-1_4_GE02_49_8,59,PR,GE02,1,42,2015-04-13
PR_G5-1_4_GE02_49_8,60,PR,GE02,4,46,2015-05-29
PR_G5-1_4_GE02_49_8,61,PR,GE02,3,49,2015-06-26
PR_G5-1_4_GE02_49_8,62,PR,GE02,2,51,2015-07-15
PR_G5-1_4_GE02_49_8,63,PR,GE02,3,54,2015-08-31
PR_G5-1_4_GE02_49_8,64,PR,GE02,2,56,2015-09-18
PR_G5-1_4_GE02_49_8,65,PR,GE02,2,58,2015-10-16
PR_G5-1_4_GE02_49_8,71,PR,GE02,5,63,2016-04-11
PR_G5-1_4_GE02_49_8,72,PR,GE02,5,68,2016-05-27
PR_G5-1_4_GE02_49_8,73,PR,GE02,1,69,2016-06-24
PR_G5-1_4_GE02_49_8,74,PR,GE02,4,73,2016-07-22
PR_G5-1_4_GE02_49_8,75,PR,GE02,4,77,2016-08-29
PR_G5-1_4_GE02_49_8,76,PR,GE02,1,78,2016-09-16
PR_G5-1_4_GE02_49_8,77,PR,GE02,3,81,2016-10-24
PR_G5-1_4_GE02_49_8,78,PR,GE02,1,82,2016-11-21
PR_G5-1_4_GE02_49_8,84,PR,GE02,2,84,2017-05-26
PR_G5-1_4_GE02_49_8,85,PR,GE02,4,88,2017-06-23
PR_G5-1_4_GE02_49_8,86,PR,GE02,3,91,2017-07-31
PR_G5-1_4_GE02_49_8,87,PR,GE02,1,92,2017-08-18
PR_G5-1_4_GE02_49_8,88,PR,GE02,3,95,2017-09-25
PR_G5-1_4_GE02_49_8,89,PR,GE02,2,97,2017-10-23
PR_G5-1_4_GE02_49_8,90,PR,GE02,3,100,2017-11-29
PR_G5-1_4_GE02_49_8,91,PR,GE02,1,101,2017-12-08
PR_G5-1_4_GE02_49_8,92,PR,GE02,1,102,2018-01-05
PR_G5-1_4_GE02_49_8,97,PR,GE02,2,104,2018-06-22
PR_G5-1_4_GE02_49_8,98,PR,GE02,3,107,2018-07-20
PR_G5-1_4_GE02_49_8,99,PR,GE02,3,110,2018-08-27
PR_G5-1_4_GE02_49_8,100,PR,GE02,1,111,2018-09-14
PR_G5-1_4_GE02_49_8,101,PR,GE02,3,114,2018-10-22
PR_G5-1_4_GE02_49_8,102,PR,GE02,3,117,2018-11-28
PR_G5-1_4_GE02_49_8,103,PR,GE02,1,118,2018-12-26
PR_G5-1_4_GE02_49_8,104,PR,GE02,1,119,2019-01-14
PR_G5-1_4_GE02_49_8,105,PR,GE02,3,122,2019-02-20
PR_G5-1_4_GE02_49_8,106,PR,GE02,1,123,2019-03-11
PR_G5-1_4_GE02_49_8,107,PR,GE02,1,124,2019-04-17
PR_G5-1_4_GE02_49_8,113,PR,GE02,3,129,2019-10-30
PR_G5-1_4_GE02_49_8,112,PR,GE02,2,127,2019-09-23
PR_G5-1_4_GE02_49_8,114,PR,GE02,1,130,2019-11-08
PR_G5-1_4_GE02_49_8,117,PR,GE02,1,131,2020-02-28
PR_G5-1_4_GE02_49_8,118,PR,GE02,1,132,2020-03-18
PR_G5-1_4_GE02_49_8,119,PR,GE02,3,135,2020-04-15
PR_G5-1_4_GE02_49_8,120,PR,GE02,1,136,2020-05-04
PR_G5-1_4_GE02_49_8,121,PR,GE02,2,138,2020-06-19
PR_G5-1_4_GE02_49_8,122,PR,GE02,2,140,2020-07-30
PR_G5-1_4_GE02_49_8,123,PR,GE02,1,141,2020-08-11
PR_G5-1_4_GE02_49_8,124,PR,GE02,3,144,2020-09-28
PR_G5-1_4_GE02_49_8,125,PR,GE02,2,146,2020-10-27
PR_G5-1_4_GE02_49_8,126,PR,GE02,1,147,2020-11-07
PR_G5-1_4_GE02_49_8,131,PR,GE02,1,148,2021-04-23
PR_G5-1_4_GE02_49_8,132,PR,GE02,3,151,2021-05-17
PR_G5-1_4_GE02_49_8,133,PR,GE02,2,153,2021-06-21
PR_G5-1_4_GE02_49_8,134,PR,GE02,2,155,2021-07-15
PR_G5-1_4_GE02_49_8,135,PR,GE02,2,157,2021-08-20
PR_G5-1_4_GE02_49_8,136,PR,GE02,2,159,2021-09-24
PR_G5-1_4_GE02_49_8,137,PR,GE02,2,161,2021-10-18
PR_G5-1_4_GE02_49_8,138,PR,GE02,1,162,2021-11-10
PR_G5-1_4_GE02_49_8,139,PR,GE02,3,165,2021-12-15
PR_G5-1_4_GE02_49_8,140,PR,GE02,2,167,2022-01-21
PR_G5-1_4_GE02_49_8,144,PR,GE02,1,168,2022-05-30
PR_G5-1_4_GE02_49_8,149,PR,GE02,1,169,2022-10-17
PR_G5-1_4_GE02_49_8,150,PR,GE02,1,170,2022-11-21
PR_G5-1_4_GE02_49_8,153,PR,GE02,2,172,2023-02-13
PR_G5-1_4_GE02_49_8,154,PR,GE02,1,173,2023-03-09
PR_G5-1_4_GE02_49_8,155,PR,GE02,1,174,2023-04-26
PR_G5-1_4_GE02_49_8,156,PR,GE02,3,177,2023-05-31
PR_G5-1_4_GE02_49_8,157,PR,GE02,1,178,2023-06-23
PR_G5-1_4_GE02_49_8,158,PR,GE02,2,180,2023-07-18
PR_G5-1_4_GE02_49_8,159,PR,GE02,2,182,2023-08-22
PR_G5-1_4_GE02_49_8,160,PR,GE02,1,183,2023-09-26
PR_G5-1_4_GE02_49_8,161,PR,GE02,1,184,2023-10-19
PR_G5-1_4_GE02_49_8,162,PR,GE02,1,185,2023-11-23
PR_G5-1_4_GE02_49_8,163,PR,GE02,1,186,2023-12-16
PR_G5-1_4_GE02_49_8,164,PR,GE02,1,187,2024-01-20
PR_G5-1_4_GE02_49_8,165,PR,GE02,1,188,2024-02-17
PR_G5-1_4_GE02_49_9,35,PR,GE02,0,0,2013-04-19
PR_G5-1_4_GE02_49_9,39,PR,GE02,0,0,2013-08-30
PR_G5-1_4_GE02_49_9,40,PR,GE02,0,0,2013-09-30
PR_G5-1_4_GE02_49_9,41,PR,GE02,0,0,2013-10-29
PR_G5-1_4_GE02_49_9,42,PR,GE02,0,0,2013-11-26
PR_G5-1_4_GE02_49_9,43,PR,GE02,0,0,2013-12-17
PR_G5-1_4_GE02_49_9,44,PR,GE02,0,0,2014-01-24
PR_G5-1_4_GE02_49_9,45,PR,GE02,4,4,2014-02-25
PR_G5-1_4_GE02_49_9,46,PR,GE02,2,6,2014-03-07
PR_G5-1_4_GE02_49_9,47,PR,GE02,2,8,2014-04-14
PR_G5-1_4_GE02_49_9,48,PR,GE02,3,11,2014-05-30
PR_G5-1_4_GE02_49_9,49,PR,GE02,3,14,2014-06-27
PR_G5-1_4_GE02_49_9,50,PR,GE02,3,18,2014-07-25
PR_G5-1_4_GE02_49_9,51,PR,GE02,2,19,2014-08-22
PR_G5-1_4_GE02_49_9,52,PR,GE02,3,22,2014-09-29
PR_G5-1_4_GE02_49_9,53,PR,GE02,1,23,2014-10-27
PR_G5-1_4_GE02_49_9,54,PR,GE02,1,24,2014-11-24
PR_G5-1_4_GE02_49_9,55,PR,GE02,2,26,2014-12-12
PR_G5-1_4_GE02_49_9,56,PR,GE02,4,31,2015-01-28
PR_G5-1_4_GE02_49_9,57,PR,GE02,2,32,2015-02-06
PR_G5-1_4_GE02_49_9,58,PR,GE02,4,36,2015-03-25
PR_G5-1_4_GE02_49_9,59,PR,GE02,3,39,2015-04-22
PR_G5-1_4_GE02_49_9,60,PR,GE02,4,43,2015-05-29
PR_G5-1_4_GE02_49_9,61,PR,GE02,1,44,2015-06-17
PR_G5-1_4_GE02_49_9,62,PR,GE02,4,48,2015-07-24
PR_G5-1_4_GE02_49_9,63,PR,GE02,1,49,2015-08-12
PR_G5-1_4_GE02_49_9,70,PR,GE02,3,53,2016-03-23
PR_G5-1_4_GE02_49_9,71,PR,GE02,4,56,2016-04-29
PR_G5-1_4_GE02_49_9,72,PR,GE02,3,59,2016-05-27
PR_G5-1_4_GE02_49_9,73,PR,GE02,2,61,2016-06-15
PR_G5-1_4_GE02_49_9,74,PR,GE02,3,64,2016-07-22
PR_G5-1_4_GE02_49_9,75,PR,GE02,3,67,2016-08-29
PR_G5-1_4_GE02_49_9,76,PR,GE02,2,69,2016-09-26
PR_G5-1_4_GE02_49_9,77,PR,GE02,1,70,2016-10-14
PR_G5-1_4_GE02_49_9,84,PR,GE02,2,73,2017-05-26
PR_G5-1_4_GE02_49_9,85,PR,GE02,4,76,2017-06-14
PR_G5-1_4_GE02_49_9,86,PR,GE02,2,78,2017-07-12
PR_G5-1_4_GE02_49_9,87,PR,GE02,2,80,2017-08-28
PR_G5-1_4_GE02_49_9,88,PR,GE02,1,81,2017-09-06
PR_G5-1_4_GE02_49_9,89,PR,GE02,3,84,2017-10-23
PR_G5-1_4_GE02_49_9,90,PR,GE02,2,86,2017-11-29
PR_G5-1_4_GE02_49_9,91,PR,GE02,2,88,2017-12-18
PR_G5-1_4_GE02_49_9,92,PR,GE02,1,89,2018-01-05
PR_G5-1_4_GE02_49_9,98,PR,GE02,1,90,2018-07-30
PR_G5-1_4_GE02_49_9,99,PR,GE02,2,92,2018-08-27
PR_G5-1_4_GE02_49_9,100,PR,GE02,1,93,2018-09-05
PR_G5-1_4_GE02_49_9,101,PR,GE02,1,94,2018-10-31
PR_G5-1_4_GE02_49_9,102,PR,GE02,5,99,2018-11-28
PR_G5-1_4_GE02_49_9,103,PR,GE02,2,101,2018-12-26
PR_G5-1_4_GE02_49_9,104,PR,GE02,1,102,2019-01-04
PR_G5-1_4_GE02_49_9,105,PR,GE02,2,104,2019-02-11
PR_G5-1_4_GE02_49_9,106,PR,GE02,3,107,2019-03-29
PR_G5-1_4_GE02_49_9,116,PR,GE02,7,114,2020-01-31
PR_G5-1_4_GE02_49_9,117,PR,GE02,1,115,2020-02-19
PR_G5-1_4_GE02_49_9,118,PR,GE02,1,116,2020-03-27
PR_G5-1_4_GE02_49_9,119,PR,GE02,1,117,2020-04-24
PR_G5-1_4_GE02_49_9,120,PR,GE02,1,118,2020-05-22
PR_G5-1_4_GE02_49_9,121,PR,GE02,2,120,2020-06-19
PR_G5-1_4_GE02_49_9,122,PR,GE02,3,123,2020-07-30
PR_G5-1_4_GE02_49_9,123,PR,GE02,1,124,2020-08-22
PR_G5-1_4_GE02_49_9,130,PR,GE02,3,127,2021-03-31
PR_G5-1_4_GE02_49_9,133,PR,GE02,3,133,2021-06-09
PR_G5-1_4_GE02_49_9,132,PR,GE02,3,131,2021-05-28
PR_G5-1_4_GE02_49_9,134,PR,GE02,3,136,2021-07-28
PR_G5-1_4_GE02_49_9,135,PR,GE02,1,137,2021-08-09
PR_G5-1_4_GE02_49_9,137,PR,GE02,2,139,2021-10-29
PR_G5-1_4_GE02_49_9,138,PR,GE02,1,140,2021-11-10
PR_G5-1_4_GE02_49_9,146,PR,GE02,3,143,2022-07-27
PR_G5-1_4_GE02_49_9,147,PR,GE02,1,144,2022-08-08
PR_G5-1_4_GE02_49_9,148,PR,GE02,2,146,2022-09-12
PR_G5-1_4_GE02_49_9,149,PR,GE02,1,147,2022-10-28
PR_G5-1_4_GE02_49_9,152,PR,GE02,1,148,2023-01-20
PR_G5-1_4_GE02_49_9,153,PR,GE02,2,150,2023-02-24
PR_G5-1_4_GE02_49_9,159,PR,GE02,1,151,2023-08-22
PR_G5-1_4_GE02_49_9,160,PR,GE02,2,153,2023-09-26
PR_G5-1_4_GE02_49_9,161,PR,GE02,1,154,2023-10-07
PR_G5-1_4_GE02_49_9,165,PR,GE02,1,155,2024-02-17
PR_G5-1_4_GE02_49_9,166,PR,GE02,1,156,2024-03-19
PR_G5-1_4_GE02_49_9,167,PR,GE02,3,159,2024-04-12
PR_G5-1_4_GE02_49_9,168,PR,GE02,1,160,2024-05-07
PR_G5-1_1_GE09_4_9,35,PR,GE09,0,0,2013-04-26
PR_G5-1_1_GE09_4_9,37,PR,GE09,0,0,2013-06-28
PR_G5-1_1_GE09_4_9,36,PR,GE09,0,0,2013-05-30
PR_G5-1_1_GE09_4_9,38,PR,GE09,0,0,2013-07-31
PR_G5-1_1_GE09_4_9,39,PR,GE09,0,0,2013-08-30
PR_G5-1_1_GE09_4_9,40,PR,GE09,0,0,2013-09-30
PR_G5-1_1_GE09_4_9,41,PR,GE09,0,0,2013-10-21
PR_G5-1_1_GE09_4_9,42,PR,GE09,0,0,2013-11-18
PR_G5-1_1_GE09_4_9,43,PR,GE09,0,0,2013-12-17
PR_G5-1_1_GE09_4_9,44,PR,GE09,0,0,2014-01-14
PR_G5-1_1_GE09_4_9,45,PR,GE09,3,3,2014-02-22
PR_G5-1_1_GE09_4_9,46,PR,GE09,3,6,2014-03-12
PR_G5-1_1_GE09_4_9,47,PR,GE09,4,10,2014-04-28
PR_G5-1_1_GE09_4_9,48,PR,GE09,1,11,2014-05-07
PR_G5-1_1_GE09_4_9,49,PR,GE09,3,14,2014-06-13
PR_G5-1_1_GE09_4_9,50,PR,GE09,3,17,2014-07-21
PR_G5-1_1_GE09_4_9,51,PR,GE09,3,20,2014-08-27
PR_G5-1_1_GE09_4_9,52,PR,GE09,2,22,2014-09-24
PR_G5-1_1_GE09_4_9,53,PR,GE09,2,24,2014-10-22
PR_G5-1_1_GE09_4_9,54,PR,GE09,2,26,2014-11-19
PR_G5-1_1_GE09_4_9,55,PR,GE09,2,28,2014-12-08
PR_G5-1_1_GE09_4_9,56,PR,GE09,3,31,2015-01-23
PR_G5-1_1_GE09_4_9,57,PR,GE09,3,34,2015-02-19
PR_G5-1_1_GE09_4_9,58,PR,GE09,3,37,2015-03-30
PR_G5-1_1_GE09_4_9,59,PR,GE09,3,40,2015-04-27
PR_G5-1_1_GE09_4_9,60,PR,GE09,3,43,2015-05-25
PR_G5-1_1_GE09_4_9,61,PR,GE09,2,45,2015-06-12
PR_G5-1_1_GE09_4_9,62,PR,GE09,3,48,2015-07-29
PR_G5-1_1_GE09_4_9,63,PR,GE09,2,50,2015-08-26
PR_G5-1_1_GE09_4_9,64,PR,GE09,2,52,2015-09-23
PR_G5-1_1_GE09_4_9,65,PR,GE09,2,54,2015-10-21
PR_G5-1_1_GE09_4_9,69,PR,GE09,5,59,2016-02-29
PR_G5-1_1_GE09_4_9,70,PR,GE09,4,63,2016-03-28
PR_G5-1_1_GE09_4_9,71,PR,GE09,3,66,2016-04-25
PR_G5-1_1_GE09_4_9,72,PR,GE09,2,68,2016-05-23
PR_G5-1_1_GE09_4_9,73,PR,GE09,3,71,2016-06-20
PR_G5-1_1_GE09_4_9,74,PR,GE09,2,73,2016-07-18
PR_G5-1_1_GE09_4_9,75,PR,GE09,2,75,2016-08-24
PR_G5-1_1_GE09_4_9,76,PR,GE09,2,77,2016-09-30
PR_G5-1_1_GE09_4_9,77,PR,GE09,1,78,2016-10-10
PR_G5-1_1_GE09_4_9,82,PR,GE09,4,82,2017-03-27
PR_G5-1_1_GE09_4_9,83,PR,GE09,2,84,2017-04-05
PR_G5-1_1_GE09_4_9,84,PR,GE09,2,86,2017-05-22
PR_G5-1_1_GE09_4_9,85,PR,GE09,2,88,2017-06-19
PR_G5-1_1_GE09_4_9,86,PR,GE09,2,90,2017-07-26
PR_G5-1_1_GE09_4_9,87,PR,GE09,2,92,2017-08-23
PR_G5-1_1_GE09_4_9,88,PR,GE09,2,94,2017-09-29
PR_G5-1_1_GE09_4_9,89,PR,GE09,1,95,2017-10-09
PR_G5-1_1_GE09_4_9,90,PR,GE09,2,97,2017-11-24
PR_G5-1_1_GE09_4_9,91,PR,GE09,1,98,2017-12-04
PR_G5-1_1_GE09_4_9,93,PR,GE09,1,99,2018-02-26
PR_G5-1_1_GE09_4_9,94,PR,GE09,4,103,2018-03-26
PR_G5-1_1_GE09_4_9,95,PR,GE09,2,105,2018-04-13
PR_G5-1_1_GE09_4_9,96,PR,GE09,4,109,2018-05-30
PR_G5-1_1_GE09_4_9,97,PR,GE09,2,111,2018-06-27
PR_G5-1_1_GE09_4_9,98,PR,GE09,2,113,2018-07-25
PR_G5-1_1_GE09_4_9,99,PR,GE09,1,114,2018-08-22
PR_G5-1_1_GE09_4_9,102,PR,GE09,2,116,2018-11-14
PR_G5-1_1_GE09_4_9,107,PR,GE09,4,120,2019-04-12
PR_G5-1_1_GE09_4_9,108,PR,GE09,5,125,2019-05-29
PR_G5-1_1_GE09_4_9,109,PR,GE09,2,127,2019-06-26
PR_G5-1_1_GE09_4_9,110,PR,GE09,1,128,2019-07-24
PR_G5-1_1_GE09_4_9,111,PR,GE09,2,130,2019-08-30
PR_G5-1_1_GE09_4_9,112,PR,GE09,1,131,2019-09-09
PR_G5-1_1_GE09_4_9,113,PR,GE09,1,132,2019-10-07
PR_G5-1_1_GE09_4_9,114,PR,GE09,2,134,2019-11-13
PR_G5-1_1_GE09_4_9,115,PR,GE09,2,136,2019-12-30
PR_G5-1_1_GE09_4_9,119,PR,GE09,1,137,2020-04-29
PR_G5-1_1_GE09_4_9,120,PR,GE09,1,138,2020-05-08
PR_G5-1_1_GE09_4_9,121,PR,GE09,2,140,2020-06-24
PR_G5-1_1_GE09_4_9,122,PR,GE09,1,141,2020-07-14
PR_G5-1_1_GE09_4_9,123,PR,GE09,3,144,2020-08-29
PR_G5-1_1_GE09_4_9,124,PR,GE09,1,145,2020-09-23
PR_G5-1_1_GE09_4_9,125,PR,GE09,1,146,2020-10-05
PR_G5-1_1_GE09_4_9,126,PR,GE09,3,149,2020-11-26
PR_G5-1_1_GE09_4_9,128,PR,GE09,2,151,2021-01-15
PR_G5-1_1_GE09_4_9,129,PR,GE09,1,152,2021-02-08
PR_G5-1_1_GE09_4_9,130,PR,GE09,4,156,2021-03-26
PR_G5-1_1_GE09_4_9,131,PR,GE09,1,157,2021-04-19
PR_G5-1_1_GE09_4_9,133,PR,GE09,3,160,2021-06-28
PR_G5-1_1_GE09_4_9,134,PR,GE09,1,161,2021-07-23
PR_G5-1_1_GE09_4_9,135,PR,GE09,2,163,2021-08-27
PR_G5-1_1_GE09_4_9,138,PR,GE09,2,165,2021-11-17
PR_G5-1_1_GE09_4_9,139,PR,GE09,1,166,2021-12-10
PR_G5-1_1_GE09_4_9,142,PR,GE09,4,171,2022-03-28
PR_G5-1_1_GE09_4_9,141,PR,GE09,1,168,2022-02-21
PR_G5-1_1_GE09_4_9,143,PR,GE09,1,172,2022-04-20
PR_G5-1_1_GE09_4_9,144,PR,GE09,1,173,2022-05-02
PR_G5-1_1_GE09_4_9,147,PR,GE09,2,175,2022-08-26
PR_G5-1_1_GE09_4_9,149,PR,GE09,1,176,2022-10-24
PR_G5-1_1_GE09_4_9,150,PR,GE09,2,178,2022-11-28
PR_G5-1_1_GE09_4_9,153,PR,GE09,2,180,2023-02-20
PR_G5-1_1_GE09_4_9,154,PR,GE09,3,183,2023-03-29
PR_G5-1_1_GE09_4_9,155,PR,GE09,1,184,2023-04-10
PR_G5-1_1_GE09_4_9,156,PR,GE09,2,186,2023-05-15
PR_G5-1_1_GE09_4_9,157,PR,GE09,2,188,2023-06-19
PR_G5-1_1_GE09_4_9,158,PR,GE09,2,190,2023-07-13
PR_G5-1_1_GE09_4_9,159,PR,GE09,1,191,2023-08-17
PR_G5-1_1_GE09_4_9,160,PR,GE09,1,192,2023-09-09
PR_G5-1_1_GE09_4_9,161,PR,GE09,1,193,2023-10-14
PR_G5-1_1_GE09_4_9,166,PR,GE09,0,193,2024-03-20
PR_G5-1_1_GE09_4_9,167,PR,GE09,0,193,2024-04-08
PR_G5-1_1_GE09_4_9,168,PR,GE09,3,196,2024-05-14
PR_G5-1_3_GE02_50_4,35,PR,GE02,0,0,2013-04-30
PR_G5-1_3_GE02_50_4,36,PR,GE02,0,0,2013-05-20
PR_G5-1_3_GE02_50_4,39,PR,GE02,0,0,2013-08-30
PR_G5-1_3_GE02_50_4,40,PR,GE02,0,0,2013-09-30
PR_G5-1_3_GE02_50_4,41,PR,GE02,0,0,2013-10-09
PR_G5-1_3_GE02_50_4,43,PR,GE02,0,0,2013-12-17
PR_G5-1_3_GE02_50_4,44,PR,GE02,0,0,2014-01-14
PR_G5-1_3_GE02_50_4,45,PR,GE02,3,3,2014-02-25
PR_G5-1_3_GE02_50_4,46,PR,GE02,2,5,2014-03-17
PR_G5-1_3_GE02_50_4,47,PR,GE02,2,7,2014-04-23
PR_G5-1_3_GE02_50_4,48,PR,GE02,3,10,2014-05-30
PR_G5-1_3_GE02_50_4,49,PR,GE02,2,12,2014-06-18
PR_G5-1_3_GE02_50_4,50,PR,GE02,2,14,2014-07-25
PR_G5-1_3_GE02_50_4,51,PR,GE02,1,15,2014-08-13
PR_G5-1_3_GE02_50_4,57,PR,GE02,6,25,2015-02-25
PR_G5-1_3_GE02_50_4,56,PR,GE02,4,21,2015-01-19
PR_G5-1_3_GE02_50_4,58,PR,GE02,3,28,2015-03-25
PR_G5-1_3_GE02_50_4,59,PR,GE02,2,30,2015-04-04
PR_G5-1_3_GE02_50_4,60,PR,GE02,4,34,2015-05-29
PR_G5-1_3_GE02_50_4,61,PR,GE02,3,37,2015-06-26
PR_G5-1_3_GE02_50_4,62,PR,GE02,1,38,2015-07-24
PR_G5-1_3_GE02_50_4,63,PR,GE02,1,39,2015-08-12
PR_G5-1_3_GE02_50_4,70,PR,GE02,4,44,2016-03-14
PR_G5-1_3_GE02_50_4,69,PR,GE02,1,41,2016-02-15
PR_G5-1_3_GE02_50_4,71,PR,GE02,4,48,2016-04-29
PR_G5-1_3_GE02_50_4,72,PR,GE02,2,50,2016-05-27
PR_G5-1_3_GE02_50_4,73,PR,GE02,2,52,2016-06-15
PR_G5-1_3_GE02_50_4,74,PR,GE02,3,55,2016-07-22
PR_G5-1_3_GE02_50_4,75,PR,GE02,2,57,2016-08-10
PR_G5-1_3_GE02_50_4,83,PR,GE02,1,58,2017-04-10
