Site,TreeId,MAP,IdGenotype,Date,BunchMass,DryMesocarpOilContent,MesocarpsSampleWC,n_of_fruit,biomass_fresh_fruit,biomass_dry_fruit,stalk_dry_biomass,stalk_fresh_biomass
SMSE,SMSE_B22_4_GE12_101_29,43,GE12,2014-08-29,5.9,75.41,0.422821760283061,,,,,
SMSE,SMSE_B22_4_GE06_106_10,43,GE06,2014-08-29,5.24,63.02,0.615819209039548,,,,,
SMSE,SMSE_B22_4_GE02_106_19,43,GE02,2014-08-29,5.0,68.2,0.523876404494382,,,,,
SMSE,SMSE_B22_4_GE06_106_9,43,GE06,2014-08-20,5.94,71.21,0.521472392638037,,,,,
SMSE,SMSE_B22_5_GE03_111_24,43,GE03,2014-08-28,8.239999999999998,64.705,0.5282791655474974,,,,,
SMSE,SMSE_B22_4_GE06_112_10,43,GE06,2014-08-29,5.68,71.33,0.505464480874317,,,,,
SMSE,SMSE_B22_4_GE06_112_9,43,GE06,2014-08-20,3.52,67.24,0.551020408163265,,,,,
SMSE,SMSE_B22_5_GE06_115_20,43,GE06,2014-08-21,4.8,60.45,0.607361963190184,,,,,
SMSE,SMSE_B22_5_GE02_116_14,43,GE02,2014-08-21,3.86,69.92,0.50250626566416,,,,,
SMSE,SMSE_B22_5_GE02_116_15,43,GE02,2014-08-21,4.1,76.66,0.395859473023839,,,,,
SMSE,SMSE_B22_5_GE02_116_16,43,GE02,2014-08-21,4.34,74.65,0.431837425910246,,,,,
SMSE,SMSE_B22_5_GE06_116_19,43,GE06,2014-08-21,5.14,76.95,0.385278514588859,,,,,
SMSE,SMSE_B22_5_GE06_117_20,43,GE06,2014-08-21,3.36,71.55,0.509101585437463,,,,,
SMSE,SMSE_B22_5_GE06_120_26,43,GE06,2014-08-27,10.18,58.15,0.6227606861410645,,,,,
SMSE,SMSE_B22_5_GE03_120_30,43,GE03,2014-08-27,5.04,76.37,0.418153200419727,,,,,
SMSE,SMSE_B22_5_GE09_121_25,43,GE09,2014-08-22,6.4,63.5,0.627591706539075,,,,,
SMSE,SMSE_B22_5_GE03_121_29,43,GE03,2014-08-27,5.3,60.42,0.813673567645643,,,,,
SMSE,SMSE_B22_1_GE03_15_18,43,GE03,2014-08-19,3.82,67.28,0.554569653948536,,,,,
SMSE,SMSE_B22_5_GE12_204_14,43,GE12,2014-08-28,7.66,73.98,0.480821917808219,,,,,
SMSE,SMSE_B22_5_GE12_204_15,43,GE12,2014-08-28,4.78,58.79,0.618516723218614,,,,,
SMSE,SMSE_B22_5_GE16_204_20,43,GE16,2014-08-28,7.54,78.23,0.347876004592423,,,,,
SMSE,SMSE_B22_5_GE16_205_20,43,GE16,2014-08-28,5.88,78.79,0.318570896911053,,,,,
SMSE,SMSE_B22_5_GE16_205_21,43,GE16,2014-08-28,2.96,80.92,0.285714285714286,,,,,
SMSE,SMSE_B22_1_GE09_26_19,43,GE09,2014-08-05,11.120000000000001,73.535,0.7023694441234105,260,4.739999999999999,1.0533333333333321,0.5285049203336575,1.8599999999999999
SMSE,SMSE_B22_1_GE09_27_18,43,GE09,2014-08-27,14.600000000000001,,,,,,,
SMSE,SMSE_B22_1_GE06_30_5,43,GE06,2014-08-27,13.14,,,,,,,
SMSE,SMSE_B22_1_GE12_30_8,43,GE12,2014-08-27,30.259999999999998,78.965,0.4274768674305055,834,3.3200000000000003,0.4307594936708862,1.456806133401487,2.56
SMSE,SMSE_B22_1_GE12_30_9,43,GE12,2014-08-19,28.439999999999998,79.94999999999999,0.306850307459294,619,6.18,1.0174390243902414,0.5914309346567416,2.02
SMSE,SMSE_B22_1_GE06_31_4,43,GE06,2014-08-30,13.2,68.96333333333332,0.4722377404905543,323,3.14,0.38265232974910374,0.5308045977011497,1.48
SMSE,SMSE_B22_1_GE06_31_5,43,GE06,2014-08-30,5.28,64.98,0.527200791295747,452,3.5,0.6533333333333343,0.5139144817446704,1.54
SMSE,SMSE_B22_1_GE16_37_13,43,GE16,2014-08-19,4.96,55.91,0.637853107344633,,,,,
SMSE,SMSE_B22_1_GE16_37_14,43,GE16,2014-08-19,5.28,64.42,0.604868913857678,,,,,
SMSE,SMSE_B22_1_GE16_37_15,43,GE16,2014-08-19,3.88,78.86,0.449893390191898,,,,,
SMSE,SMSE_B22_2_GE03_40_3,43,GE03,2014-08-27,3.4,61.79,0.665898617511521,,,,,
SMSE,SMSE_B22_2_GE03_40_4,43,GE03,2014-08-09,4.72,69.57,0.454100367197062,,,,,
SMSE,SMSE_B22_2_GE03_41_3,43,GE03,2014-08-09,4.34,72.42,0.428702851885925,,,,,
SMSE,SMSE_B22_2_GE02_42_20,43,GE02,2014-08-11,5.4,,,,,,0.3627373474286296,1.32
SMSE,SMSE_B22_1_GE02_4_8,43,GE02,2014-08-30,10.760000000000002,65.845,0.539868722399378,918,4.5,0.20744680851063876,0.5123386432298821,2.14
SMSE,SMSE_B22_1_GE02_4_9,43,GE02,2014-08-30,6.98,73.355,0.4597749249438535,442,2.5199999999999996,0.39030303030303043,0.28339563250049193,1.18
SMSE,SMSE_B22_2_GE09_56_14,43,GE09,2014-08-19,14.4,80.86500000000001,0.2873775347459555,670,3.92,0.7894444444444447,1.216413598349084,1.8199999999999998
SMSE,SMSE_B22_2_GE12_56_3,43,GE12,2014-08-12,13.760000000000002,76.76499999999999,0.34044845752217245,516,4.88,0.819142857142858,0.6137585055053818,1.83
SMSE,SMSE_B22_2_GE09_57_13,43,GE09,2014-08-12,10.02,58.385000000000005,0.6190892805066035,716,3.21,0.8318272425249177,0.6504926736037379,1.6
SMSE,SMSE_B22_2_GE12_57_4,43,GE12,2014-08-12,12.26,77.215,0.376329214286272,476,4.88,0.6920727272727278,0.5008792667822638,1.6
SMSE,SMSE_B22_2_GE09_60_5,43,GE09,2014-08-19,5.34,80.86,0.276647119696447,439,4.1,0.6812688821752276,0.47310125760711075,1.56
SMSE,SMSE_B22_2_GE09_61_5,43,GE09,2014-08-19,9.42,73.86,0.5039533041771415,569,2.7800000000000002,0.5502083333333341,0.68036866359447,2.16
SMSE,SMSE_B22_3_GE09_62_29,43,GE09,2014-08-23,20.22,79.78,0.342073170731707,,,,,
SMSE,SMSE_B22_3_GE09_62_30,43,GE09,2014-08-23,10.42,76.74000000000001,0.3789393402094915,,,,,
SMSE,SMSE_B22_3_GE09_62_31,43,GE09,2014-08-23,11.76,70.965,0.4629995815202045,,,,,
SMSE,SMSE_B22_3_GE12_65_29,43,GE12,2014-08-23,6.44,66.76,0.634262406526173,,,,,
SMSE,SMSE_B22_3_GE06_70_24,43,GE06,2014-08-27,9.52,61.29,0.5871684244167465,,,,,
SMSE,SMSE_B22_2_GE16_75_3,43,GE16,2014-08-15,5.04,78.81,0.362779156327543,,,,,
SMSE,SMSE_B22_2_GE16_76_5,43,GE16,2014-08-27,5.38,78.25,0.366726943942134,,,,,
SMSE,SMSE_B22_3_GE02_77_28,43,GE02,2014-08-23,7.14,81.83,0.297652108053522,,,,,
SMSE,SMSE_B22_3_GE02_77_29,43,GE02,2014-08-23,5.48,58.22,0.622356495468278,,,,,
SMSE,SMSE_B22_3_GE02_77_30,43,GE02,2014-08-23,5.38,79.41,0.347282608695652,,,,,
SMSE,SMSE_B22_3_GE16_82_19,43,GE16,2014-08-27,4.46,70.43,0.580084546735557,,,,,
SMSE,SMSE_B22_3_GE16_82_21,43,GE16,2014-08-25,6.4,81.15,0.308074534161491,,,,,
SMSE,SMSE_B22_3_GE02_85_30,43,GE02,2014-08-25,3.0,60.87,0.584331797235023,,,,,
SMSE,SMSE_B22_3_GE03_86_15,43,GE03,2014-08-29,9.06,72.425,0.548817204445183,,,,,
SMSE,SMSE_B22_3_GE02_86_31,43,GE02,2014-08-25,4.08,73.31,0.441398865784499,,,,,
SMSE,SMSE_B22_3_GE12_90_10,43,GE12,2014-08-29,7.14,78.62,0.337980173482032,,,,,
SMSE,SMSE_B22_4_GE03_90_25,43,GE03,2014-08-25,3.22,67.27,0.539119000657462,,,,,
SMSE,SMSE_B22_4_GE12_91_20,43,GE12,2014-08-27,4.08,79.0,0.366262034323985,,,,,
SMSE,SMSE_B22_4_GE16_91_25,43,GE16,2014-08-29,6.16,68.65,0.502030456852792,,,,,
SMSE,SMSE_B22_3_GE12_91_9,43,GE12,2014-08-18,7.08,76.87,0.389888603256212,,,,,
SMSE,SMSE_B22_3_GE12_92_9,43,GE12,2014-08-27,8.58,78.87,0.351764705882353,,,,,
SMSE,SMSE_B22_4_GE16_96_29,43,GE16,2014-08-19,5.48,73.39,0.512068149550402,,,,,
SMSE,SMSE_B22_4_GE16_96_31,43,GE16,2014-08-19,5.04,80.12,0.324966382787987,,,,,
SMSE,SMSE_B22_4_GE12_100_30,44,GE12,2014-09-22,5.68,77.0,0.458916083916084,,,,,
SMSE,SMSE_B22_4_GE12_101_28,44,GE12,2014-09-23,5.1,59.24,0.629020729092209,,,,,
SMSE,SMSE_B22_4_GE12_101_29,44,GE12,2014-09-30,3.92,74.81,0.402777777777778,,,,,
SMSE,SMSE_B22_4_GE06_106_10,44,GE06,2014-09-16,5.3,61.98,0.58486407053637,,,,,
SMSE,SMSE_B22_4_GE02_106_20,44,GE02,2014-09-30,4.42,71.94,0.47210657785179,,,,,
SMSE,SMSE_B22_4_GE02_106_21,44,GE02,2014-09-16,4.98,69.81,0.488110964332893,,,,,
SMSE,SMSE_B22_4_GE06_106_9,44,GE06,2014-09-16,4.9,63.08,0.5923682616596,,,,,
SMSE,SMSE_B22_5_GE03_110_24,44,GE03,2014-09-24,8.46,63.39,0.5603595915075045,,,,,
SMSE,SMSE_B22_5_GE03_111_24,44,GE03,2014-09-24,5.2,71.92,0.48819641170916,,,,,
SMSE,SMSE_B22_4_GE06_112_10,44,GE06,2014-09-16,4.2,42.42,0.735924932975871,,,,,
SMSE,SMSE_B22_5_GE03_112_24,44,GE03,2014-09-20,5.8,78.0,0.37369985141159,,,,,
SMSE,SMSE_B22_4_GE06_112_9,44,GE06,2014-09-18,5.18,54.06,0.664187643020595,,,,,
SMSE,SMSE_B22_5_GE06_115_20,44,GE06,2014-09-24,6.42,77.82,0.454968041836142,,,,,
SMSE,SMSE_B22_5_GE02_116_15,44,GE02,2014-09-24,4.68,68.03,0.541521284019539,,,,,
SMSE,SMSE_B22_5_GE02_116_16,44,GE02,2014-09-24,3.9,66.5,0.595408895265423,,,,,
SMSE,SMSE_B22_5_GE06_116_19,44,GE06,2014-09-23,4.66,43.49,0.756052141527002,,,,,
SMSE,SMSE_B22_5_GE06_117_20,44,GE06,2014-09-23,5.6,70.61,0.503671970624235,,,,,
SMSE,SMSE_B22_5_GE06_120_26,44,GE06,2014-09-12,5.3,37.29,0.720116618075802,,,,,
SMSE,SMSE_B22_5_GE03_120_30,44,GE03,2014-09-18,5.3,63.22,0.617860851505711,,,,,
SMSE,SMSE_B22_5_GE03_120_31,44,GE03,2014-09-18,5.06,58.73,0.445301542776999,,,,,
SMSE,SMSE_B22_5_GE09_121_25,44,GE09,2014-09-17,3.84,79.04,0.311461794019934,,,,,
SMSE,SMSE_B22_5_GE09_121_26,44,GE09,2014-09-17,5.62,73.03,0.450564971751412,,,,,
SMSE,SMSE_B22_5_GE03_121_29,44,GE03,2014-09-18,6.66,77.48,0.345635618043351,,,,,
SMSE,SMSE_B22_1_GE03_14_18,44,GE03,2014-09-03,4.04,55.19,0.64811320754717,,,,,
SMSE,SMSE_B22_1_GE03_15_18,44,GE03,2014-09-03,5.4,76.29,0.3045,,,,,
SMSE,SMSE_B22_5_GE12_204_13,44,GE12,2014-09-23,8.26,79.74,0.32537042636831,,,,,
SMSE,SMSE_B22_5_GE16_205_20,44,GE16,2014-09-23,5.88,68.41,0.538666666666667,,,,,
SMSE,SMSE_B22_5_GE16_205_21,44,GE16,2014-09-23,3.96,70.14,0.475047378395452,,,,,
SMSE,SMSE_B22_1_GE09_25_18,44,GE09,2014-09-25,9.620000000000001,79.145,0.31760354535742896,742,3.52,1.6306709265175723,0.4528482972136225,1.32
SMSE,SMSE_B22_1_GE09_26_19,44,GE09,2014-09-25,9.16,66.275,0.5219353022721255,433,2.22,0.4798064516129022,0.3424122577265583,0.98
SMSE,SMSE_B22_1_GE09_27_18,44,GE09,2014-09-25,8.98,77.49000000000001,0.3513597513597515,592,3.02,1.0154202898550724,0.37658329520614153,1.1800000000000002
SMSE,SMSE_B22_1_GE06_30_5,44,GE06,2014-09-25,11.76,71.44,0.5578775772604125,475,3.04,0.5837681159420279,0.40239267015706814,1.3
SMSE,SMSE_B22_1_GE12_30_8,44,GE12,2014-09-20,26.319999999999997,71.01333333333334,0.4679234453964103,1253,8.719999999999999,1.3589218328840953,1.147710192946745,3.48
SMSE,SMSE_B22_1_GE12_30_9,44,GE12,2014-09-06,22.18,75.585,0.660001687247572,825,4.0,0.7375886524822679,0.6742001223109574,2.06
SMSE,SMSE_B22_1_GE06_31_4,44,GE06,2014-09-03,12.379999999999999,69.24000000000001,0.5202407151160515,659,4.56,1.1439721254355408,0.5893720920904862,1.54
SMSE,SMSE_B22_1_GE06_31_5,44,GE06,2014-09-25,11.56,70.595,0.42288120047347855,483,3.1100000000000003,0.7574169741697412,0.4910019753422794,1.3599999999999999
SMSE,SMSE_B22_1_GE16_37_13,44,GE16,2014-09-30,12.82,74.83,0.4088932648113765,,,,,
SMSE,SMSE_B22_1_GE16_37_14,44,GE16,2014-09-08,5.52,70.53,0.515035538545653,,,,,
SMSE,SMSE_B22_1_GE16_37_15,44,GE16,2014-09-30,12.2,79.52,0.301146650573325,,,,,
SMSE,SMSE_B22_2_GE03_40_3,44,GE03,2014-09-29,4.96,72.54,0.489522700814901,,,,,
SMSE,SMSE_B22_2_GE03_40_4,44,GE03,2014-09-08,8.36,76.525,0.502897415108418,,,,,
SMSE,SMSE_B22_2_GE03_41_3,44,GE03,2014-09-06,3.5,75.42,0.442171518489378,,,,,
SMSE,SMSE_B22_2_GE02_42_20,44,GE02,2014-09-30,11.34,64.245,0.442683240764438,650,3.6,0.7578947368421063,0.3577536231884057,1.12
SMSE,SMSE_B22_1_GE02_4_8,44,GE02,2014-09-30,13.18,74.435,0.31942854064702797,796,3.9200000000000004,0.6094699646643106,0.2398095072564528,0.88
SMSE,SMSE_B22_1_GE02_4_9,44,GE02,2014-09-29,7.68,64.55,0.5596976117103235,597,2.7800000000000002,0.46333333333333415,0.39574426122847384,1.2
SMSE,SMSE_B22_2_GE06_56_13,44,GE06,2014-09-29,19.68,76.32499999999999,0.33676435406872396,751,5.0600000000000005,0.8433333333333348,0.6052570518653324,2.02
SMSE,SMSE_B22_2_GE09_56_14,44,GE09,2014-09-09,9.02,78.29499999999999,0.3213599294862245,708,3.44,0.5678730158730158,0.4723529411764705,1.46
SMSE,SMSE_B22_2_GE12_56_3,44,GE12,2014-09-29,12.98,73.63,0.37746725167051054,520,2.55,0.8387043189368776,0.4198273191006994,1.36
SMSE,SMSE_B22_2_GE09_57_13,44,GE09,2014-09-29,4.88,67.86,0.517866959868059,430,3.58,0.7205750798722063,0.4088912718974663,1.16
SMSE,SMSE_B22_2_GE12_57_3,44,GE12,2014-09-10,12.02,74.565,0.3770134502953595,730,3.0,0.7735849056603779,0.5082747603833866,1.4200000000000002
SMSE,SMSE_B22_2_GE12_57_4,44,GE12,2014-09-29,12.02,74.57,0.3902229319499415,564,4.95,0.8725961538461522,0.5711368735273958,1.6199999999999999
SMSE,SMSE_B22_2_GE09_60_5,44,GE09,2014-09-30,11.120000000000001,73.72,0.46840612689073646,589,3.74,1.1611552346570384,0.4949597995196831,1.46
SMSE,SMSE_B22_2_GE09_61_5,44,GE09,2014-09-29,7.72,57.16,0.547760210803689,406,2.43,0.5865517241379319,0.147592510688486,0.5800000000000001
SMSE,SMSE_B22_3_GE09_62_29,44,GE09,2014-09-18,4.78,,,,,,,
SMSE,SMSE_B22_2_GE09_62_5,44,GE09,2014-09-29,13.8,68.48,0.5364764232761003,678,3.4200000000000004,1.0583061889250809,0.525358255451713,1.52
SMSE,SMSE_B22_3_GE12_65_29,44,GE12,2014-09-19,4.22,62.93,0.498663816141101,,,,,
SMSE,SMSE_B22_3_GE06_71_23,44,GE06,2014-09-19,4.2,71.65,0.459987397605545,,,,,
SMSE,SMSE_B22_3_GE06_71_24,44,GE06,2014-09-19,3.5,61.61,0.499020568070519,,,,,
SMSE,SMSE_B22_2_GE16_75_3,44,GE16,2014-09-12,4.8,77.31,0.341915550978373,,,,,
SMSE,SMSE_B22_2_GE16_76_5,44,GE16,2014-09-12,5.19,80.74,0.313457556935818,,,,,
SMSE,SMSE_B22_3_GE16_82_19,44,GE16,2014-09-24,11.52,76.84,0.3978631302381725,,,,,
SMSE,SMSE_B22_3_GE16_82_20,44,GE16,2014-09-24,5.66,71.87,0.437401781037192,,,,,
SMSE,SMSE_B22_3_GE16_82_21,44,GE16,2014-09-24,6.16,74.01,0.367611725132148,,,,,
SMSE,SMSE_B22_3_GE03_86_14,44,GE03,2014-09-13,3.88,78.14,0.303675048355899,,,,,
SMSE,SMSE_B22_3_GE02_86_29,44,GE02,2014-09-13,5.04,76.93,0.416025641025641,,,,,
SMSE,SMSE_B22_3_GE03_87_13,44,GE03,2014-09-13,7.84,70.455,0.47157017540613255,,,,,
SMSE,SMSE_B22_4_GE03_90_25,44,GE03,2014-09-22,3.56,74.26,0.672038678485093,,,,,
SMSE,SMSE_B22_4_GE12_91_20,44,GE12,2014-09-22,5.28,74.73,0.432451253481894,,,,,
SMSE,SMSE_B22_4_GE16_91_25,44,GE16,2014-09-20,6.34,64.08,0.602040816326531,,,,,
SMSE,SMSE_B22_4_GE03_92_25,44,GE03,2014-09-22,6.94,69.09,0.517073170731707,,,,,
SMSE,SMSE_B22_4_GE16_96_29,44,GE16,2014-09-30,10.84,66.29,0.54775828460039,,,,,
SMSE,SMSE_B22_4_GE12_100_30,45,GE12,2014-10-21,5.7,74.65,0.397769516728625,,,,,
SMSE,SMSE_B22_4_GE12_101_28,45,GE12,2014-10-21,5.1,81.0,0.267578125,,,,,
SMSE,SMSE_B22_4_GE12_101_29,45,GE12,2014-10-21,5.24,79.02,0.301109350237718,,,,,
SMSE,SMSE_B22_4_GE06_106_10,45,GE06,2014-10-23,4.92,51.92,0.552919708029197,,,,,
SMSE,SMSE_B22_4_GE02_106_19,45,GE02,2014-10-22,4.1,51.42,0.653215636822194,,,,,
SMSE,SMSE_B22_4_GE02_106_20,45,GE02,2014-10-22,3.24,65.36,0.532451923076923,,,,,
SMSE,SMSE_B22_4_GE02_106_21,45,GE02,2014-10-22,4.48,69.34,0.506726457399103,,,,,
SMSE,SMSE_B22_4_GE06_106_9,45,GE06,2014-10-23,5.08,49.5,0.701458173445894,,,,,
SMSE,SMSE_B22_5_GE03_110_24,45,GE03,2014-10-06,5.82,70.12,0.446428571428571,,,,,
SMSE,SMSE_B22_4_GE06_112_10,45,GE06,2014-10-17,2.66,43.47,0.717310087173101,,,,,
SMSE,SMSE_B22_5_GE03_112_24,45,GE03,2014-10-29,5.66,73.09,0.45385450597177,,,,,
SMSE,SMSE_B22_4_GE06_112_9,45,GE06,2014-10-17,2.8,51.89,0.644508670520231,,,,,
SMSE,SMSE_B22_5_GE02_116_14,45,GE02,2014-10-23,6.68,74.15,0.4563994700796705,,,,,
SMSE,SMSE_B22_5_GE02_116_15,45,GE02,2014-10-21,4.64,70.75,0.470326409495549,,,,,
SMSE,SMSE_B22_5_GE02_116_16,45,GE02,2014-10-23,5.16,67.55,0.545150501672241,,,,,
SMSE,SMSE_B22_5_GE06_116_19,45,GE06,2014-10-23,6.06,75.1,0.371462974111981,,,,,
SMSE,SMSE_B22_5_GE06_117_20,45,GE06,2014-10-23,5.42,76.78,0.39171511627907,,,,,
SMSE,SMSE_B22_5_GE03_120_31,45,GE03,2014-10-06,6.88,76.27,0.529100529100529,,,,,
SMSE,SMSE_B22_5_GE09_121_26,45,GE09,2014-10-29,4.66,81.34,0.320288982540638,,,,,
SMSE,SMSE_B22_1_GE03_14_18,45,GE03,2014-10-27,3.88,55.41,0.647610121836926,,,,,
SMSE,SMSE_B22_NA_GE03_15_17,45,GE03,2014-10-02,4.34,69.12,0.447478991596639,,,,,
SMSE,SMSE_B22_1_GE03_15_18,45,GE03,2014-10-27,4.98,75.1,0.355681016231475,,,,,
SMSE,SMSE_B22_5_GE12_204_13,45,GE12,2014-10-24,15.600000000000001,77.89,0.3825594067157815,,,,,
SMSE,SMSE_B22_5_GE12_204_14,45,GE12,2014-10-24,13.54,75.58,0.3715108931171345,,,,,
SMSE,SMSE_B22_5_GE12_204_15,45,GE12,2014-10-24,16.060000000000002,68.1,0.51321236574162,,,,,
SMSE,SMSE_B22_5_GE16_204_20,45,GE16,2014-10-24,10.1,74.68,0.334462103078022,,,,,
SMSE,SMSE_B22_5_GE16_205_20,45,GE16,2014-10-24,5.02,76.45,0.367096018735363,,,,,
SMSE,SMSE_B22_5_GE16_205_21,45,GE16,2014-10-24,10.129999999999999,70.91,0.49438738831262197,,,,,
SMSE,SMSE_B22_1_GE09_25_18,45,GE09,2014-10-28,12.52,79.85,0.387744034707158,,,,0.49212514576136956,1.62
SMSE,SMSE_B22_1_GE09_26_19,45,GE09,2014-10-28,9.64,79.83,0.30655737704918,560,3.09,1.8580392156862753,0.357671819352883,1.1800000000000002
SMSE,SMSE_B22_1_GE09_27_18,45,GE09,2014-10-28,12.72,80.05,0.3800221865395905,603,2.58,0.49987499999999996,0.4204903327931257,1.46
SMSE,SMSE_B22_1_GE06_30_5,45,GE06,2014-10-21,12.66,67.71000000000001,0.46705472190813446,880,4.2,0.5821782178217835,0.5952546104570097,1.7200000000000002
SMSE,SMSE_B22_1_GE12_30_8,45,GE12,2014-10-04,8.62,76.83500000000001,0.350434300162806,280,1.9500000000000002,0.44901315789473684,0.2885093468669503,0.8800000000000001
SMSE,SMSE_B22_1_GE12_30_9,45,GE12,2014-10-28,19.14,76.945,0.33978931210474805,460,2.54,0.4652475247524749,0.4757267753841319,1.46
SMSE,SMSE_B22_1_GE06_31_4,45,GE06,2014-10-21,9.98,64.845,0.6563403605145566,429,2.74,0.41408360128617255,0.4105137546860974,1.14
SMSE,SMSE_B22_1_GE06_31_5,45,GE06,2014-10-29,10.4,65.14,0.5204131067052464,328,2.06,0.3041610738255045,0.31320293856160203,0.96
SMSE,SMSE_B22_1_GE16_37_13,45,GE16,2014-10-06,6.2,78.39,0.54136690647482,,,,,
SMSE,SMSE_B22_1_GE16_37_14,45,GE16,2014-10-21,2.94,78.1,0.305185185185185,,,,,
SMSE,SMSE_B22_1_GE16_37_15,45,GE16,2014-10-06,6.1,63.35,0.290017985611511,,,,,
SMSE,SMSE_B22_2_GE03_40_3,45,GE03,2014-10-24,6.6,70.37,0.522530329289428,,,,,
SMSE,SMSE_B22_2_GE03_40_4,45,GE03,2014-10-14,5.48,75.32,0.369747899159664,,,,,
SMSE,SMSE_B22_2_GE03_41_3,45,GE03,2014-10-09,5.26,69.65,0.477104874446086,,,,,
SMSE,SMSE_B22_2_GE02_42_20,45,GE02,2014-10-09,15.98,66.57333333333334,0.5787818464195823,911,4.819999999999999,0.6349700598802407,0.4772587719298249,1.56
SMSE,SMSE_B22_1_GE02_4_8,45,GE02,2014-10-21,8.64,75.29,0.4308738543500835,375,2.02,0.5301661129568099,0.181161085793541,0.8
SMSE,SMSE_B22_1_GE02_4_9,45,GE02,2014-10-01,5.18,72.34,0.480960264900662,385,3.3600000000000003,0.8372093023255821,0.3439093478971559,1.08
SMSE,SMSE_B22_2_GE06_56_13,45,GE06,2014-10-21,20.0,71.92,0.40565676826478847,830,3.42,0.8575221238938062,0.6447201119552176,1.8199999999999998
SMSE,SMSE_B22_2_GE09_56_14,45,GE09,2014-10-07,11.94,71.82499999999999,0.321300105609937,644,2.92,0.5421498371335514,0.41591052368426773,1.28
SMSE,SMSE_B22_2_GE09_57_13,45,GE09,2014-10-07,13.54,66.365,0.459400548390811,1631,8.6,1.6428817916260943,1.2242349026742598,3.7800000000000002
SMSE,SMSE_B22_2_GE12_57_3,45,GE12,2014-10-08,8.18,74.21,0.399184581171238,820,6.2,2.212794612794614,0.396540295205767,1.26
SMSE,SMSE_B22_2_GE12_57_4,45,GE12,2014-10-08,12.44,73.03999999999999,0.4196491523373775,693,4.22,0.6427814569536423,0.4699636317637017,1.54
SMSE,SMSE_B22_2_GE09_60_5,45,GE09,2014-10-07,9.08,65.96000000000001,0.5215944670311695,610,2.24,0.556477987421384,0.41312760805728743,1.18
SMSE,SMSE_B22_2_GE09_61_5,45,GE09,2014-10-29,10.24,70.19,0.485568760611205,770,3.8600000000000003,0.7745394736842104,,
SMSE,SMSE_B22_3_GE09_62_29,45,GE09,2014-10-18,14.700000000000001,78.06,0.316160520607375,,,,,
SMSE,SMSE_B22_3_GE09_62_30,45,GE09,2014-10-18,5.28,64.28,0.569872958257713,,,,,
SMSE,SMSE_B22_3_GE09_62_31,45,GE09,2014-10-18,5.02,75.67,0.34916864608076,,,,,
SMSE,SMSE_B22_2_GE09_62_5,45,GE09,2014-10-07,3.88,72.27,0.455337690631808,510,2.67,0.7026315789473683,0.3615007161093467,1.2000000000000002
SMSE,SMSE_B22_3_GE12_65_29,45,GE12,2014-10-20,4.66,69.96,0.521739130434783,,,,,
SMSE,SMSE_B22_3_GE06_70_24,45,GE06,2014-10-31,4.32,73.58,0.429581614614025,,,,,
SMSE,SMSE_B22_3_GE06_71_23,45,GE06,2014-10-20,4.7,55.53,0.636693255982596,,,,,
SMSE,SMSE_B22_3_GE06_71_24,45,GE06,2014-10-20,4.74,54.78,0.614243323442137,,,,,
SMSE,SMSE_B22_2_GE16_75_3,45,GE16,2014-10-13,6.04,74.51,0.357142857142857,,,,,
SMSE,SMSE_B22_2_GE16_76_5,45,GE16,2014-10-21,12.120000000000001,76.79,0.301698301698302,,,,,
SMSE,SMSE_B22_3_GE02_77_28,45,GE02,2014-10-20,7.32,69.17,0.473686640993336,,,,,
SMSE,SMSE_B22_3_GE02_77_29,45,GE02,2014-10-20,7.42,79.535,0.313598218547138,,,,,
SMSE,SMSE_B22_3_GE02_77_30,45,GE02,2014-10-31,4.0,57.87,0.62586315128688,,,,,
SMSE,SMSE_B22_3_GE16_82_19,45,GE16,2014-10-21,9.72,77.125,0.323680340436184,,,,,
SMSE,SMSE_B22_3_GE16_82_20,45,GE16,2014-10-21,10.76,73.96000000000001,0.42191485407400753,,,,,
SMSE,SMSE_B22_3_GE16_82_21,45,GE16,2014-10-31,3.48,74.02,0.391456582633053,,,,,
SMSE,SMSE_B22_3_GE02_85_30,45,GE02,2014-10-21,8.52,60.49,0.5966965586623185,,,,,
SMSE,SMSE_B22_3_GE03_86_14,45,GE03,2014-10-30,5.18,77.64,0.602389078498293,,,,,
SMSE,SMSE_B22_3_GE03_86_15,45,GE03,2014-10-22,4.12,78.23,0.287134180011044,,,,,
SMSE,SMSE_B22_3_GE02_86_29,45,GE02,2014-10-21,8.219999999999999,75.735,0.43093152395152845,,,,,
SMSE,SMSE_B22_3_GE02_86_31,45,GE02,2014-10-22,6.38,63.14,0.4861687972542775,,,,,
SMSE,SMSE_B22_3_GE03_87_13,45,GE03,2014-10-30,3.64,60.23,0.338560885608856,,,,,
SMSE,SMSE_B22_3_GE12_90_10,45,GE12,2014-10-30,11.600000000000001,79.66499999999999,0.2879902291178375,,,,,
SMSE,SMSE_B22_4_GE03_90_25,45,GE03,2014-10-15,5.1,74.56,0.424143556280587,,,,,
SMSE,SMSE_B22_4_GE12_91_20,45,GE12,2014-10-30,3.74,75.94,0.307362401715511,,,,,
SMSE,SMSE_B22_4_GE16_91_25,45,GE16,2014-10-31,5.66,72.9,0.440577806959947,,,,,
SMSE,SMSE_B22_3_GE12_91_9,45,GE12,2014-10-22,12.98,77.52000000000001,0.3268994276885235,,,,,
