TreeId,MAP,Site,IdGenotype,Date,Biomass_oil_mes,Cumulated_biomass_oil_mes
PR_G5-1_3_GE12_39_4,99,PR,GE12,2018-08-15,0.0,2370.97
PR_G5-1_3_GE12_39_4,100,PR,GE12,2018-09-12,39.41,2449.79
PR_G5-1_3_GE12_39_4,101,PR,GE12,2018-10-10,80.93,2530.72
PR_G5-1_3_GE12_39_4,102,PR,GE12,2018-11-16,40.5,2611.72
PR_G5-1_3_GE12_39_4,103,PR,GE12,2018-12-14,0.0,2611.72
PR_G5-1_3_GE12_39_4,110,PR,GE12,2019-07-17,37.42,2686.56
PR_G5-1_3_GE12_39_4,111,PR,GE12,2019-08-23,26.263333333333335,2765.35
PR_G5-1_3_GE12_39_4,112,PR,GE12,2019-09-20,39.98,2845.31
PR_G5-1_3_GE12_39_4,113,PR,GE12,2019-10-18,39.665,2924.64
PR_G5-1_3_GE12_39_4,118,PR,GE12,2020-03-25,39.49,3003.62
PR_G5-1_3_GE12_39_4,119,PR,GE12,2020-04-22,81.78,3085.4
PR_G5-1_3_GE12_39_4,122,PR,GE12,2020-07-28,79.25,3164.65
PR_G5-1_3_GE12_39_4,125,PR,GE12,2020-10-19,0.0,3164.65
PR_G5-1_3_GE12_39_4,126,PR,GE12,2020-11-17,79.6,3244.25
PR_G5-1_3_GE12_39_4,130,PR,GE12,2021-03-17,78.87,3323.12
PR_G5-1_3_GE12_39_4,135,PR,GE12,2021-08-30,38.63,3400.38
PR_G5-1_3_GE12_39_4,137,PR,GE12,2021-10-04,81.07,3481.4500000000003
PR_G5-1_3_GE12_39_4,143,PR,GE12,2022-04-22,40.57,3562.59
PR_G5-1_3_GE12_39_4,148,PR,GE12,2022-09-09,78.05,3640.6400000000003
PR_G5-1_3_GE12_39_4,149,PR,GE12,2022-10-03,38.655,3717.9500000000003
PR_G5-1_3_GE12_39_4,150,PR,GE12,2022-11-07,0.0,3717.9500000000003
PR_G5-1_3_GE12_39_4,151,PR,GE12,2022-12-12,0.0,3717.9500000000003
PR_G5-1_3_GE12_39_4,154,PR,GE12,2023-03-31,78.93,3796.88
PR_G5-1_3_GE12_39_4,155,PR,GE12,2023-04-24,0.0,3796.88
PR_G5-1_3_GE12_39_4,156,PR,GE12,2023-05-29,0.0,3796.88
PR_G5-1_3_GE12_39_4,157,PR,GE12,2023-06-09,79.49,3876.37
PR_G5-1_3_GE12_39_4,160,PR,GE12,2023-09-23,26.51,3955.9
PR_G5-1_3_GE12_39_4,162,PR,GE12,2023-11-21,0.0,3955.9
PR_G5-1_3_GE12_39_4,163,PR,GE12,2023-12-26,27.256666666666664,4037.67
PR_G5-1_3_GE12_39_4,168,PR,GE12,2024-05-03,0.0,4037.67
PR_G5-1_3_GE12_39_5,35,PR,GE12,2013-04-19,0.0,0.0
PR_G5-1_3_GE12_39_5,36,PR,GE12,2013-05-30,0.0,0.0
PR_G5-1_3_GE12_39_5,37,PR,GE12,2013-06-28,0.0,0.0
PR_G5-1_3_GE12_39_5,38,PR,GE12,2013-07-22,0.0,0.0
PR_G5-1_3_GE12_39_5,39,PR,GE12,2013-08-30,0.0,0.0
PR_G5-1_3_GE12_39_5,40,PR,GE12,2013-09-19,0.0,0.0
PR_G5-1_3_GE12_39_5,41,PR,GE12,2013-10-21,0.0,0.0
PR_G5-1_3_GE12_39_5,42,PR,GE12,2013-11-07,0.0,0.0
PR_G5-1_3_GE12_39_5,43,PR,GE12,2013-12-06,0.0,0.0
PR_G5-1_3_GE12_39_5,44,PR,GE12,2014-01-24,0.0,0.0
PR_G5-1_3_GE12_39_5,45,PR,GE12,2014-02-24,0.0,0.0
PR_G5-1_3_GE12_39_5,46,PR,GE12,2014-03-24,0.0,0.0
PR_G5-1_3_GE12_39_5,47,PR,GE12,2014-04-30,27.21666666666667,81.65
PR_G5-1_3_GE12_39_5,48,PR,GE12,2014-05-28,27.47,164.06
PR_G5-1_3_GE12_39_5,49,PR,GE12,2014-06-25,0.0,164.06
PR_G5-1_3_GE12_39_5,50,PR,GE12,2014-07-04,78.31,242.37
PR_G5-1_3_GE12_39_5,51,PR,GE12,2014-08-29,53.669999999999995,403.38
PR_G5-1_3_GE12_39_5,52,PR,GE12,2014-09-26,0.0,403.38
PR_G5-1_3_GE12_39_5,53,PR,GE12,2014-10-24,26.393333333333334,482.56
PR_G5-1_3_GE12_39_5,54,PR,GE12,2014-11-03,81.42,563.98
PR_G5-1_3_GE12_39_5,59,PR,GE12,2015-04-29,53.99,725.95
PR_G5-1_3_GE12_39_5,60,PR,GE12,2015-05-27,0.0,725.95
PR_G5-1_3_GE12_39_5,61,PR,GE12,2015-06-24,27.463333333333335,808.34
PR_G5-1_3_GE12_39_5,62,PR,GE12,2015-07-31,52.28333333333333,965.19
PR_G5-1_3_GE12_39_5,63,PR,GE12,2015-08-28,40.76,1046.71
PR_G5-1_3_GE12_39_5,64,PR,GE12,2015-09-25,0.0,1046.71
PR_G5-1_3_GE12_39_5,65,PR,GE12,2015-10-23,0.0,1046.71
PR_G5-1_3_GE12_39_5,66,PR,GE12,2015-11-20,41.73,1130.17
PR_G5-1_3_GE12_39_5,67,PR,GE12,2015-12-26,40.67,1211.51
PR_G5-1_3_GE12_39_5,68,PR,GE12,2016-01-15,79.22,1290.73
PR_G5-1_3_GE12_39_5,70,PR,GE12,2016-03-02,0.0,1290.73
PR_G5-1_3_GE12_39_5,75,PR,GE12,2016-08-26,19.0,1366.73
PR_G5-1_3_GE12_39_5,76,PR,GE12,2016-09-14,26.203333333333333,1445.34
PR_G5-1_3_GE12_39_5,77,PR,GE12,2016-10-31,39.9825,1605.27
PR_G5-1_3_GE12_39_5,78,PR,GE12,2016-11-28,40.055,1685.3799999999999
PR_G5-1_3_GE12_39_5,79,PR,GE12,2016-12-26,0.0,1685.3799999999999
PR_G5-1_3_GE12_39_5,80,PR,GE12,2017-01-23,39.125,1763.6299999999999
PR_G5-1_3_GE12_39_5,81,PR,GE12,2017-02-20,80.87,1844.5
PR_G5-1_3_GE12_39_5,89,PR,GE12,2017-10-30,19.81,1923.74
PR_G5-1_3_GE12_39_5,90,PR,GE12,2017-11-27,25.923333333333332,2001.51
PR_G5-1_3_GE12_39_5,91,PR,GE12,2017-12-15,0.0,2001.51
PR_G5-1_3_GE12_39_5,92,PR,GE12,2018-01-03,0.0,2001.51
PR_G5-1_3_GE12_39_5,97,PR,GE12,2018-06-29,80.25,2081.76
PR_G5-1_3_GE12_39_5,98,PR,GE12,2018-07-27,0.0,2081.76
PR_G5-1_3_GE12_39_5,105,PR,GE12,2019-02-27,80.07,2161.8300000000004
PR_G5-1_3_GE12_39_5,108,PR,GE12,2019-05-31,39.85,2321.2300000000005
PR_G5-1_3_GE12_39_5,109,PR,GE12,2019-06-28,38.975,2399.1800000000003
PR_G5-1_3_GE12_39_5,110,PR,GE12,2019-07-26,0.0,2399.1800000000003
PR_G5-1_3_GE12_39_5,111,PR,GE12,2019-08-14,81.68,2480.86
PR_G5-1_3_GE12_39_5,112,PR,GE12,2019-09-02,80.09,2560.9500000000003
PR_G5-1_3_GE12_39_5,115,PR,GE12,2019-12-04,81.17,2642.1200000000003
PR_G5-1_3_GE12_39_5,116,PR,GE12,2020-01-10,79.58,2721.7000000000003
PR_G5-1_3_GE12_39_5,123,PR,GE12,2020-08-20,26.483333333333334,2801.15
PR_G5-1_3_GE12_39_5,124,PR,GE12,2020-09-12,26.296666666666667,2880.04
PR_G5-1_3_GE12_39_5,125,PR,GE12,2020-10-07,79.36,2959.4
PR_G5-1_3_GE12_39_5,126,PR,GE12,2020-11-05,0.0,2959.4
PR_G5-1_3_GE12_39_5,128,PR,GE12,2021-01-18,0.0,2959.4
PR_G5-1_3_GE12_39_5,129,PR,GE12,2021-02-10,0.0,2959.4
PR_G5-1_3_GE12_39_5,130,PR,GE12,2021-03-05,40.745,3040.89
PR_G5-1_3_GE12_39_5,131,PR,GE12,2021-04-09,81.85,3122.74
PR_G5-1_3_GE12_39_5,132,PR,GE12,2021-05-14,40.955,3204.6499999999996
PR_G5-1_3_GE12_39_5,142,PR,GE12,2022-03-30,40.215,3285.0799999999995
PR_G5-1_3_GE12_39_5,143,PR,GE12,2022-04-11,0.0,3285.0799999999995
PR_G5-1_3_GE12_39_5,149,PR,GE12,2022-10-26,0.0,3285.0799999999995
PR_G5-1_3_GE12_39_5,150,PR,GE12,2022-11-07,0.0,3285.0799999999995
PR_G5-1_3_GE12_39_5,151,PR,GE12,2022-12-12,0.0,3285.0799999999995
PR_G5-1_3_GE12_39_5,156,PR,GE12,2023-05-29,27.319999999999997,3367.0399999999995
PR_G5-1_3_GE12_39_5,159,PR,GE12,2023-08-19,80.58,3447.6199999999994
PR_G5-1_3_GE12_39_5,160,PR,GE12,2023-09-23,0.0,3447.6199999999994
PR_G5-1_3_GE12_39_5,161,PR,GE12,2023-10-05,0.0,3447.6199999999994
PR_G5-1_3_GE12_39_5,165,PR,GE12,2024-02-26,0.0,3447.6199999999994
PR_G5-1_3_GE12_39_5,167,PR,GE12,2024-04-10,0.0,3447.6199999999994
PR_G5-1_3_GE12_39_5,168,PR,GE12,2024-05-28,0.0,3447.6199999999994
PR_G5-1_3_GE12_39_5,169,PR,GE12,2024-06-12,0.0,3447.6199999999994
PR_G5-1_3_GE16_39_18,46,PR,GE16,2014-03-24,0.0,0.0
PR_G5-1_3_GE16_39_18,47,PR,GE16,2014-04-30,38.64,154.56
PR_G5-1_3_GE16_39_18,48,PR,GE16,2014-05-28,26.02333333333333,232.63
PR_G5-1_3_GE16_39_18,49,PR,GE16,2014-06-25,0.0,232.63
PR_G5-1_3_GE16_39_18,50,PR,GE16,2014-07-23,38.82,310.27
PR_G5-1_3_GE16_39_18,51,PR,GE16,2014-08-29,50.99666666666667,463.26
PR_G5-1_3_GE16_39_18,52,PR,GE16,2014-09-26,0.0,463.26
PR_G5-1_3_GE16_39_18,53,PR,GE16,2014-10-24,37.52,538.3
PR_G5-1_3_GE16_39_18,54,PR,GE16,2014-11-21,38.31,614.92
PR_G5-1_3_GE16_39_18,55,PR,GE16,2014-12-17,38.22,691.3599999999999
PR_G5-1_3_GE16_39_18,56,PR,GE16,2015-01-07,26.156666666666666,769.8299999999999
PR_G5-1_3_GE16_39_18,57,PR,GE16,2015-02-23,26.646666666666665,849.77
PR_G5-1_3_GE16_39_18,58,PR,GE16,2015-03-04,39.255,928.28
PR_G5-1_3_GE16_39_18,59,PR,GE16,2015-04-29,31.002,1083.29
PR_G5-1_3_GE16_39_18,60,PR,GE16,2015-05-18,0.0,1083.29
PR_G5-1_3_GE16_39_18,61,PR,GE16,2015-06-15,39.36,1162.01
PR_G5-1_3_GE16_39_18,62,PR,GE16,2015-07-31,37.275,1311.11
PR_G5-1_3_GE16_39_18,63,PR,GE16,2015-08-28,37.95,1387.01
PR_G5-1_3_GE16_39_18,64,PR,GE16,2015-09-25,0.0,1387.01
PR_G5-1_3_GE16_39_18,65,PR,GE16,2015-10-23,38.105,1463.22
PR_G5-1_3_GE16_39_18,66,PR,GE16,2015-11-02,0.0,1463.22
PR_G5-1_3_GE16_39_18,67,PR,GE16,2015-12-26,0.0,1463.22
PR_G5-1_3_GE16_39_18,68,PR,GE16,2016-01-25,75.83,1539.05
PR_G5-1_3_GE16_39_18,69,PR,GE16,2016-02-22,14.654,1612.32
PR_G5-1_3_GE16_39_18,70,PR,GE16,2016-03-21,15.075999999999999,1687.6999999999998
PR_G5-1_3_GE16_39_18,71,PR,GE16,2016-04-18,25.91,1765.4299999999998
PR_G5-1_3_GE16_39_18,72,PR,GE16,2016-05-25,25.64,1842.35
PR_G5-1_3_GE16_39_18,73,PR,GE16,2016-06-22,0.0,1842.35
PR_G5-1_3_GE16_39_18,74,PR,GE16,2016-07-29,77.535,1997.4199999999998
PR_G5-1_3_GE16_39_18,75,PR,GE16,2016-08-17,0.0,1997.4199999999998
PR_G5-1_3_GE16_39_18,76,PR,GE16,2016-09-14,36.675,2070.77
PR_G5-1_3_GE16_39_18,81,PR,GE16,2017-02-20,24.55666666666667,2144.44
PR_G5-1_3_GE16_39_18,82,PR,GE16,2017-03-20,15.116,2220.02
PR_G5-1_3_GE16_39_18,83,PR,GE16,2017-04-17,0.0,2220.02
PR_G5-1_3_GE16_39_18,84,PR,GE16,2017-05-05,37.605,2295.23
PR_G5-1_3_GE16_39_18,85,PR,GE16,2017-06-30,0.0,2295.23
PR_G5-1_3_GE16_39_18,86,PR,GE16,2017-07-19,0.0,2295.23
PR_G5-1_3_GE16_39_18,87,PR,GE16,2017-08-25,38.455,2372.14
PR_G5-1_3_GE16_39_18,88,PR,GE16,2017-09-13,72.79,2444.93
PR_G5-1_3_GE16_39_18,89,PR,GE16,2017-10-11,71.54,2516.47
PR_G5-1_3_GE16_39_18,90,PR,GE16,2017-11-08,74.06,2590.5299999999997
PR_G5-1_3_GE16_39_18,92,PR,GE16,2018-01-31,38.68,2667.89
PR_G5-1_3_GE16_39_18,93,PR,GE16,2018-02-28,0.0,2667.89
PR_G5-1_3_GE16_39_18,94,PR,GE16,2018-03-28,15.687999999999999,2746.33
PR_G5-1_3_GE16_39_18,95,PR,GE16,2018-04-16,77.16,2823.49
PR_G5-1_3_GE16_39_18,96,PR,GE16,2018-05-14,39.53,2902.5499999999997
PR_G5-1_3_GE16_39_18,100,PR,GE16,2018-09-21,37.225,2976.9999999999995
PR_G5-1_3_GE16_39_18,101,PR,GE16,2018-10-29,37.665,3052.3299999999995
PR_G5-1_3_GE16_39_18,102,PR,GE16,2018-11-26,75.98,3128.3099999999995
PR_G5-1_3_GE16_39_18,104,PR,GE16,2019-01-21,38.075,3204.4599999999996
PR_G5-1_3_GE16_39_18,105,PR,GE16,2019-02-27,38.53,3358.5799999999995
PR_G5-1_3_GE16_39_18,106,PR,GE16,2019-03-27,0.0,3358.5799999999995
PR_G5-1_3_GE16_39_18,107,PR,GE16,2019-04-15,77.85,3436.4299999999994
PR_G5-1_3_GE16_39_18,108,PR,GE16,2019-05-31,51.94333333333333,3592.2599999999998
PR_G5-1_3_GE16_39_18,112,PR,GE16,2019-09-20,73.74,3665.9999999999995
PR_G5-1_3_GE16_39_18,113,PR,GE16,2019-10-18,0.0,3665.9999999999995
PR_G5-1_3_GE16_39_18,114,PR,GE16,2019-11-15,75.42,3741.4199999999996
PR_G5-1_3_GE16_39_18,116,PR,GE16,2020-01-29,37.57,3816.5599999999995
PR_G5-1_3_GE16_39_18,117,PR,GE16,2020-02-26,37.5,3966.5599999999995
PR_G5-1_3_GE16_39_18,118,PR,GE16,2020-03-25,0.0,3966.5599999999995
PR_G5-1_3_GE16_39_18,119,PR,GE16,2020-04-13,0.0,3966.5599999999995
PR_G5-1_3_GE16_39_18,121,PR,GE16,2020-06-26,39.35,4045.2599999999993
PR_G5-1_3_GE16_39_18,122,PR,GE16,2020-07-16,0.0,4045.2599999999993
PR_G5-1_3_GE16_39_18,123,PR,GE16,2020-08-08,0.0,4045.2599999999993
PR_G5-1_3_GE16_39_18,124,PR,GE16,2020-09-01,76.12,4121.379999999999
PR_G5-1_3_GE16_39_18,128,PR,GE16,2021-01-29,75.88,4273.139999999999
PR_G5-1_3_GE16_39_18,129,PR,GE16,2021-02-22,0.0,4273.139999999999
PR_G5-1_3_GE16_39_18,131,PR,GE16,2021-04-21,39.17,4351.48
PR_G5-1_3_GE16_39_18,132,PR,GE16,2021-05-14,40.07,4431.62
PR_G5-1_3_GE16_39_18,133,PR,GE16,2021-06-07,0.0,4431.62
PR_G5-1_3_GE16_39_18,140,PR,GE16,2022-01-31,0.0,4431.62
PR_G5-1_3_GE16_39_18,142,PR,GE16,2022-03-18,0.0,4431.62
PR_G5-1_3_GE16_39_18,143,PR,GE16,2022-04-22,25.816666666666666,4509.07
PR_G5-1_3_GE16_39_18,144,PR,GE16,2022-05-16,0.0,4509.07
PR_G5-1_3_GE16_39_18,152,PR,GE16,2023-01-30,0.0,4509.07
PR_G5-1_3_GE16_39_18,153,PR,GE16,2023-02-22,25.05333333333333,4584.23
PR_G5-1_3_GE16_39_18,154,PR,GE16,2023-03-20,25.87,4661.839999999999
PR_G5-1_3_GE16_39_18,155,PR,GE16,2023-04-24,0.0,4661.839999999999
PR_G5-1_3_GE16_39_18,156,PR,GE16,2023-05-29,0.0,4661.839999999999
PR_G5-1_3_GE16_39_18,161,PR,GE16,2023-10-05,0.0,4661.839999999999
PR_G5-1_3_GE16_39_18,164,PR,GE16,2024-01-18,41.29,4744.419999999999
PR_G5-1_3_GE16_39_18,165,PR,GE16,2024-02-10,0.0,4744.419999999999
PR_G5-1_3_GE16_39_18,166,PR,GE16,2024-03-16,0.0,4744.419999999999
PR_G5-1_3_GE16_39_18,167,PR,GE16,2024-04-02,0.0,4744.419999999999
PR_G5-1_3_GE16_39_18,168,PR,GE16,2024-05-28,0.0,4744.419999999999
PR_G5-1_3_GE16_39_19,35,PR,GE16,2013-04-30,0.0,0.0
PR_G5-1_3_GE16_39_19,38,PR,GE16,2013-07-31,0.0,0.0
PR_G5-1_3_GE16_39_19,39,PR,GE16,2013-08-20,0.0,0.0
PR_G5-1_3_GE16_39_19,40,PR,GE16,2013-09-30,0.0,0.0
PR_G5-1_3_GE16_39_19,41,PR,GE16,2013-10-21,0.0,0.0
PR_G5-1_3_GE16_39_19,42,PR,GE16,2013-11-07,0.0,0.0
PR_G5-1_3_GE16_39_19,43,PR,GE16,2013-12-17,0.0,0.0
PR_G5-1_3_GE16_39_19,44,PR,GE16,2014-01-14,0.0,0.0
PR_G5-1_3_GE16_39_19,45,PR,GE16,2014-02-24,0.0,0.0
PR_G5-1_3_GE16_39_19,46,PR,GE16,2014-03-14,0.0,0.0
PR_G5-1_3_GE16_39_19,47,PR,GE16,2014-04-30,40.087500000000006,160.35000000000002
PR_G5-1_3_GE16_39_19,48,PR,GE16,2014-05-28,26.866666666666664,240.95000000000002
PR_G5-1_3_GE16_39_19,49,PR,GE16,2014-06-25,0.0,240.95000000000002
PR_G5-1_3_GE16_39_19,50,PR,GE16,2014-07-23,39.555,320.06
PR_G5-1_3_GE16_39_19,51,PR,GE16,2014-08-20,38.465,396.99
PR_G5-1_3_GE16_39_19,52,PR,GE16,2014-09-17,39.015,475.02
PR_G5-1_3_GE16_39_19,53,PR,GE16,2014-10-06,75.5,550.52
PR_G5-1_3_GE16_39_19,57,PR,GE16,2015-02-23,18.8775,703.37
PR_G5-1_3_GE16_39_19,58,PR,GE16,2015-03-23,15.468,703.37
PR_G5-1_3_GE16_39_19,59,PR,GE16,2015-04-29,32.672000000000004,866.73
PR_G5-1_3_GE16_39_19,60,PR,GE16,2015-05-18,0.0,866.73
PR_G5-1_3_GE16_39_19,61,PR,GE16,2015-06-24,27.27,948.54
PR_G5-1_3_GE16_39_19,62,PR,GE16,2015-07-31,25.926666666666666,1026.32
PR_G5-1_3_GE16_39_19,63,PR,GE16,2015-08-28,37.73,1101.78
PR_G5-1_3_GE16_39_19,65,PR,GE16,2015-10-05,0.0,1101.78
PR_G5-1_3_GE16_39_19,70,PR,GE16,2016-03-11,12.635,1177.59
PR_G5-1_3_GE16_39_19,71,PR,GE16,2016-04-27,39.9,1257.3899999999999
PR_G5-1_3_GE16_39_19,72,PR,GE16,2016-05-16,40.49,1338.37
PR_G5-1_3_GE16_39_19,73,PR,GE16,2016-06-22,26.63,1418.26
PR_G5-1_3_GE16_39_19,74,PR,GE16,2016-07-29,52.76333333333334,1576.5500000000002
PR_G5-1_3_GE16_39_19,75,PR,GE16,2016-08-17,0.0,1576.5500000000002
PR_G5-1_3_GE16_39_19,82,PR,GE16,2017-03-29,39.565,1655.6800000000003
PR_G5-1_3_GE16_39_19,83,PR,GE16,2017-04-07,0.0,1576.5500000000002
PR_G5-1_3_GE16_39_19,86,PR,GE16,2017-07-28,26.36,1734.7600000000002
PR_G5-1_3_GE16_39_19,87,PR,GE16,2017-08-25,0.0,1734.7600000000002
PR_G5-1_3_GE16_39_19,88,PR,GE16,2017-09-22,38.91,1812.5800000000002
PR_G5-1_3_GE16_39_19,89,PR,GE16,2017-10-20,78.82,1891.4
PR_G5-1_3_GE16_39_19,90,PR,GE16,2017-11-27,80.375,2052.15
PR_G5-1_3_GE16_39_19,92,PR,GE16,2018-01-22,40.305,2132.76
PR_G5-1_3_GE16_39_19,98,PR,GE16,2018-07-27,39.28,2211.32
PR_G5-1_3_GE16_39_19,99,PR,GE16,2018-08-15,0.0,2211.32
PR_G5-1_3_GE16_39_19,100,PR,GE16,2018-09-21,38.0,2287.32
PR_G5-1_3_GE16_39_19,101,PR,GE16,2018-10-19,38.245,2363.81
PR_G5-1_3_GE16_39_19,102,PR,GE16,2018-11-16,39.52,2442.85
PR_G5-1_3_GE16_39_19,103,PR,GE16,2018-12-24,40.65,2524.15
PR_G5-1_3_GE16_39_19,104,PR,GE16,2019-01-30,78.925,2682.0000000000005
PR_G5-1_3_GE16_39_19,105,PR,GE16,2019-02-27,77.51,2759.5100000000007
PR_G5-1_3_GE16_39_19,107,PR,GE16,2019-04-05,80.01,2839.520000000001
PR_G5-1_3_GE16_39_19,112,PR,GE16,2019-09-30,52.15,2995.970000000001
PR_G5-1_3_GE16_39_19,116,PR,GE16,2020-01-29,77.71,3073.680000000001
PR_G5-1_3_GE16_39_19,118,PR,GE16,2020-03-25,39.68,3153.0400000000013
PR_G5-1_3_GE16_39_19,119,PR,GE16,2020-04-22,39.65,3232.3400000000015
PR_G5-1_3_GE16_39_19,120,PR,GE16,2020-05-20,82.04,3314.3800000000015
PR_G5-1_3_GE16_39_19,122,PR,GE16,2020-07-07,40.675,3395.7300000000014
PR_G5-1_3_GE16_39_19,123,PR,GE16,2020-08-08,39.58,3474.8900000000012
PR_G5-1_3_GE16_39_19,125,PR,GE16,2020-10-19,0.0,3474.8900000000012
PR_G5-1_3_GE16_39_19,130,PR,GE16,2021-03-17,39.845,3554.5800000000013
PR_G5-1_3_GE16_39_19,131,PR,GE16,2021-04-21,79.84,3634.4200000000014
PR_G5-1_3_GE16_39_19,132,PR,GE16,2021-05-14,0.0,3634.4200000000014
PR_G5-1_3_GE16_39_19,133,PR,GE16,2021-06-18,41.015,3716.4500000000016
PR_G5-1_3_GE16_39_19,134,PR,GE16,2021-07-13,0.0,3716.4500000000016
PR_G5-1_3_GE16_39_19,135,PR,GE16,2021-08-30,0.0,3716.4500000000016
PR_G5-1_3_GE16_39_19,136,PR,GE16,2021-09-10,78.27,3794.7200000000016
PR_G5-1_3_GE16_39_19,137,PR,GE16,2021-10-27,0.0,3794.7200000000016
PR_G5-1_3_GE16_39_19,143,PR,GE16,2022-04-22,26.376666666666665,3873.8500000000017
PR_G5-1_3_GE16_39_19,144,PR,GE16,2022-05-04,0.0,3794.7200000000016
PR_G5-1_3_GE16_39_19,149,PR,GE16,2022-10-26,0.0,3873.8500000000017
PR_G5-1_3_GE16_39_19,150,PR,GE16,2022-11-18,41.495,3956.8400000000015
PR_G5-1_3_GE16_39_19,151,PR,GE16,2022-12-23,0.0,3956.8400000000015
PR_G5-1_3_GE16_39_19,153,PR,GE16,2023-02-22,40.915,4038.6700000000014
PR_G5-1_3_GE16_39_19,154,PR,GE16,2023-03-20,0.0,4038.6700000000014
PR_G5-1_3_GE16_39_19,155,PR,GE16,2023-04-24,0.0,4038.6700000000014
PR_G5-1_3_GE16_39_19,162,PR,GE16,2023-11-09,0.0,4038.6700000000014
PR_G5-1_3_GE16_39_19,164,PR,GE16,2024-01-30,40.0025,4198.680000000001
PR_G5-1_3_GE16_39_19,165,PR,GE16,2024-02-22,0.0,4198.680000000001
PR_G5-1_3_GE16_39_19,168,PR,GE16,2024-05-08,0.0,4198.680000000001
PR_G5-1_3_GE16_39_19,169,PR,GE16,2024-06-08,0.0,4198.680000000001
PR_G5-1_3_GE16_39_20,35,PR,GE16,2013-04-30,0.0,0.0
PR_G5-1_3_GE16_39_20,36,PR,GE16,2013-05-30,0.0,0.0
PR_G5-1_3_GE16_39_20,39,PR,GE16,2013-08-30,0.0,0.0
PR_G5-1_3_GE16_39_20,41,PR,GE16,2013-10-21,0.0,0.0
PR_G5-1_3_GE16_39_20,42,PR,GE16,2013-11-07,0.0,0.0
PR_G5-1_3_GE16_39_20,43,PR,GE16,2013-12-06,0.0,0.0
PR_G5-1_3_GE16_39_20,44,PR,GE16,2014-01-04,0.0,0.0
PR_G5-1_3_GE16_39_20,45,PR,GE16,2014-02-24,0.0,0.0
PR_G5-1_3_GE16_39_20,46,PR,GE16,2014-03-24,0.0,0.0
PR_G5-1_3_GE16_39_20,47,PR,GE16,2014-04-30,54.52,163.56
PR_G5-1_3_GE16_39_20,48,PR,GE16,2014-05-28,41.11,245.78
PR_G5-1_3_GE16_39_20,49,PR,GE16,2014-06-16,0.0,245.78
PR_G5-1_3_GE16_39_20,50,PR,GE16,2014-07-23,26.94666666666667,326.62
PR_G5-1_3_GE16_39_20,51,PR,GE16,2014-08-20,39.76,406.14
PR_G5-1_3_GE16_39_20,52,PR,GE16,2014-09-17,41.375,488.89
PR_G5-1_3_GE16_39_20,53,PR,GE16,2014-10-24,81.56,570.45
PR_G5-1_3_GE16_39_20,54,PR,GE16,2014-11-03,82.23,652.6800000000001
PR_G5-1_3_GE16_39_20,58,PR,GE16,2015-03-23,20.39,811.91
PR_G5-1_3_GE16_39_20,59,PR,GE16,2015-04-29,19.978749999999998,894.0699999999999
PR_G5-1_3_GE16_39_20,60,PR,GE16,2015-05-18,0.0,894.0699999999999
PR_G5-1_3_GE16_39_20,61,PR,GE16,2015-06-24,21.07,978.3499999999999
PR_G5-1_3_GE16_39_20,62,PR,GE16,2015-07-13,0.0,978.3499999999999
PR_G5-1_3_GE16_39_20,63,PR,GE16,2015-08-19,37.485,1053.32
PR_G5-1_3_GE16_39_20,64,PR,GE16,2015-09-07,71.44,1124.76
PR_G5-1_3_GE16_39_20,70,PR,GE16,2016-03-30,39.28,1203.32
PR_G5-1_3_GE16_39_20,71,PR,GE16,2016-04-18,0.0,1203.32
PR_G5-1_3_GE16_39_20,72,PR,GE16,2016-05-16,83.46,1286.78
PR_G5-1_3_GE16_39_20,74,PR,GE16,2016-07-29,39.535,1365.85
PR_G5-1_3_GE16_39_20,75,PR,GE16,2016-08-26,0.0,1365.85
PR_G5-1_3_GE16_39_20,76,PR,GE16,2016-09-23,40.4,1446.6499999999999
PR_G5-1_3_GE16_39_20,77,PR,GE16,2016-10-31,81.94,1528.59
PR_G5-1_3_GE16_39_20,78,PR,GE16,2016-11-09,0.0,1528.59
PR_G5-1_3_GE16_39_20,81,PR,GE16,2017-02-20,27.103333333333335,1609.8999999999999
PR_G5-1_3_GE16_39_20,82,PR,GE16,2017-03-20,20.1525,1690.5099999999998
PR_G5-1_3_GE16_39_20,87,PR,GE16,2017-08-25,40.345,1771.1999999999998
PR_G5-1_3_GE16_39_20,88,PR,GE16,2017-09-04,80.55,1851.7499999999998
PR_G5-1_3_GE16_39_20,89,PR,GE16,2017-10-02,77.7,1929.4499999999998
PR_G5-1_3_GE16_39_20,92,PR,GE16,2018-01-31,11.054285714285713,2006.83
PR_G5-1_3_GE16_39_20,93,PR,GE16,2018-02-28,54.57333333333333,2170.5499999999997
PR_G5-1_3_GE16_39_20,94,PR,GE16,2018-03-19,0.0,2170.5499999999997
PR_G5-1_3_GE16_39_20,104,PR,GE16,2019-01-30,79.21000000000001,2328.97
PR_G5-1_3_GE16_39_20,105,PR,GE16,2019-02-27,26.83666666666667,2409.48
PR_G5-1_3_GE16_39_20,106,PR,GE16,2019-03-08,0.0,2409.48
PR_G5-1_3_GE16_39_20,107,PR,GE16,2019-04-05,84.34,2493.82
PR_G5-1_3_GE16_39_20,116,PR,GE16,2020-01-29,79.495,2652.8100000000004
